word,happs,stdDev
메시지,5.64,0.92
다녀올래요,5.64,1.01
옷이,5.64,1.01
목표는,5.64,0.92
올게,5.64,1.06
your,5.64,0.8
단순하게,5.64,0.85
찾아오십시오,5.64,0.85
피드백은,5.64,0.9
할께,5.64,0.8
레알,5.64,0.92
티켓팅,5.64,1.1
친구라도,5.64,1.03
헤어스타일이었습니다,5.64,0.85
표현을,5.64,0.92
그럴게요,5.64,0.66
낫게,5.64,1.05
된다는,5.64,0.8
배우,5.64,0.88
사람들도,5.64,0.92
보냈어요,5.64,0.96
그렇지요,5.64,0.75
받기,5.64,0.85
타임라인을,5.64,0.8
의사,5.64,1.12
꼭,5.64,0.9
인권을,5.64,1.21
생중계,5.64,0.85
시민을,5.64,0.9
들어봐,5.64,0.72
줄거야,5.64,0.85
편지에,5.64,0.92
조만간,5.64,0.8
시작했고,5.64,0.69
모여서,5.64,0.85
말씀을요,5.64,0.98
저에게,5.64,0.9
시장,5.64,0.96
드뎌,5.64,0.92
Please,5.64,1.03
오늘은,5.64,0.88
있네요,5.64,0.8
호랑이,5.64,0.98
모여,5.64,0.8
매일매일,5.64,0.96
장난,5.64,1.32
확인하시기,5.64,0.8
얘기를,5.64,0.75
자동으로,5.64,0.75
새가,5.64,0.96
내일이면,5.64,0.9
철학자,5.64,1.14
주님께서,5.64,1.59
알고있다,5.64,0.78
얼굴이,5.64,0.83
일어나는,5.64,0.96
원한다죠,5.64,0.96
살고,5.64,0.78
팬분들,5.64,1.05
Do,5.64,0.92
방송,5.64,0.9
인생에서,5.64,0.92
소식에,5.64,0.9
정말이지,5.64,0.98
향한,5.64,0.69
선택의,5.64,0.88
일어설,5.64,0.78
갈게,5.64,1.14
we,5.64,1.05
가방,5.64,0.83
김현중,5.64,1.12
계세요,5.64,0.69
작동합니다,5.64,0.98
전화,5.64,0.9
가수가,5.64,0.78
know,5.64,1.05
있지요,5.64,0.83
합시다,5.64,1.03
주십시오,5.64,1.08
일상에서,5.64,0.69
깊이,5.64,0.88
video,5.64,0.83
사람도,5.64,1.08
몸단장부터,5.64,0.9
방송예요,5.64,0.85
소식은,5.64,0.8
생각해봐,5.64,0.9
도와줄,5.64,0.85
최근에,5.64,0.98
말씀드리지요,5.64,0.85
오바마,5.64,1.19
꼬꼬면,5.64,1.01
그리기,5.64,0.9
ㄱㄱ,5.64,1.12
오직,5.64,0.96
학생들,5.64,0.78
알겠지,5.64,0.8
빕니다,5.64,0.94
강호동,5.64,1.41
얘기하자,5.64,1.03
갖고있다,5.64,0.75
저희를,5.64,0.85
본다,5.64,0.8
봤어요,5.64,0.9
풉,5.64,1.08
블로그에,5.64,0.83
뭐든,5.64,0.92
손,5.64,0.83
보시면,5.64,0.8
살아가는,5.64,1.17
쪽,5.64,1.08
나가수,5.64,1.05
대화가,5.64,0.88
부탁드립니다,5.64,1.31
가까이,5.64,0.78
관심이,5.64,0.75
여자들은,5.64,1.08
우리는,5.64,0.9
우리에게,5.62,0.67
[RT이벤트],5.62,0.99
선정하여,5.62,0.81
새겨진,5.62,0.85
중요한게,5.62,0.95
필요가있다,5.62,0.83
가져왔어,5.62,0.9
구조,5.62,1.5
풀려났어,5.62,1.07
가보면,5.62,1.03
온라인,5.62,0.92
어플,5.62,0.88
내가하지,5.62,0.85
시골목사,5.62,1.16
영혼을,5.62,0.88
똑같은,5.62,0.85
이상의,5.62,1.03
동안,5.62,0.9
전화입니다,5.62,0.73
보냈습니다,5.62,0.85
들어왔어요,5.62,0.9
돼,5.62,0.97
할만,5.62,0.83
애들이,5.62,1.03
등장,5.62,0.9
우리도,5.62,0.75
갖추고,5.62,0.73
창문을,5.62,0.81
이미지가,5.62,0.88
지켜,5.62,0.83
연,5.62,0.85
샤워부터,5.62,0.75
건포도가,5.62,0.75
생각해서,5.62,0.83
구매,5.62,0.97
time,5.62,1.01
김대중,5.62,1.41
얻을,5.62,1.1
걱정마,5.62,1.16
내게,5.62,0.97
세트,5.62,0.99
햄버거나,5.62,1.01
줄게,5.62,0.92
올라갔겠죠,5.62,0.9
의미합니다,5.62,0.88
준비하고,5.62,0.78
봤다,5.62,0.95
눈을,5.62,0.88
같았어요,5.62,0.78
도덕적으로,5.62,0.99
버스,5.62,0.99
weeks,5.62,0.92
책이,5.62,0.83
스스로를,5.62,1.01
철저히,5.62,1.12
갖고,5.62,1.1
몸단장하라,5.62,1.03
소리는,5.62,0.78
되길,5.62,0.95
계속,5.62,0.73
세상에서,5.62,0.83
성모,5.62,1.47
골라요,5.62,0.83
우리한테,5.62,0.78
I'm,5.62,0.85
마셔,5.62,1.05
생각나는,5.62,0.78
말하는,5.62,0.9
이불,5.62,0.9
사람에게,5.62,0.78
얘들아,5.62,0.88
존재하는,5.62,0.95
get,5.62,0.75
오셔서,5.62,0.64
먹어야,5.62,1.01
여러분도,5.62,0.78
사람들예요,5.62,0.9
싶을,5.62,0.88
향해,5.62,0.7
내겐,5.62,0.67
우리은행,5.62,0.95
해주시고,5.62,0.78
자세히,5.62,0.95
들어올려,5.62,0.83
카페베네,5.62,1.35
어때요,5.62,0.75
탐라에,5.62,1.01
홈페이지,5.62,0.83
전화벨,5.62,0.88
수업,5.62,0.97
단정,5.62,0.97
맘에,5.62,0.88
감,5.62,1.07
알면서,5.62,1.19
밤,5.62,1.14
여자들을,5.62,1.09
같아서요,5.62,0.85
먹을,5.62,0.73
벨라지오에서,5.62,0.99
들어오게,5.62,1.05
오래,5.62,0.78
마리아님,5.62,1.09
수요일,5.62,0.92
여러분들의,5.62,0.88
싶어하시면,5.62,0.95
생겼다,5.62,0.85
have,5.62,0.92
싶소,5.62,0.88
생각하면,5.62,0.9
되었다,5.62,0.78
내년부터,5.62,0.99
실제로,5.62,0.83
신청,5.62,0.73
만난,5.62,0.83
의미,5.62,0.92
교환권을,5.62,1.01
하겠어,5.62,0.95
인터넷에서,5.62,0.81
배우는,5.62,0.83
우리를,5.62,0.78
엄청나게,5.62,1.18
둘다,5.62,0.88
맞춰서,5.62,0.81
공부도,5.62,1.05
공,5.62,0.97
생겼어,5.62,0.7
떴다,5.62,1.05
갑니다,5.62,0.9
뉴욕출신인,5.62,0.83
얘기,5.62,0.83
빅뱅,5.62,1.07
싶으면,5.62,0.92
해,5.62,1.19
변화를,5.62,0.85
다음주,5.6,0.88
뜨면,5.6,0.78
위해서는,5.6,0.83
박원순,5.6,1.53
다있어,5.6,0.86
낮에,5.6,0.76
구하는,5.6,0.76
그랜드,5.6,0.81
하나로,5.6,0.95
예약을,5.6,0.99
한모금,5.6,0.76
집이니,5.6,0.93
나를,5.6,0.83
오늘을,5.6,0.86
여자의,5.6,0.88
지구상에,5.6,0.86
농사,5.6,0.97
나타나셔서,5.6,0.78
tv가,5.6,0.97
지내요,5.6,0.9
내가있다,5.6,0.81
표현의,5.6,0.81
이미지,5.6,0.81
뭐든지,5.6,0.86
픽업하고,5.6,0.7
해당합니다,5.6,0.73
마음대로,5.6,0.93
자세한,5.6,0.81
왔다,5.6,0.9
구합니다,5.6,0.95
전화해서,5.6,0.95
안고,5.6,0.95
신발,5.6,1.11
보여주고,5.6,0.83
모이면,5.6,0.86
의미를,5.6,0.86
하느님은,5.6,1.54
사람과,5.6,0.81
나을때도,5.6,0.76
같아요,5.6,1.01
인터파크,5.6,0.76
가게,5.6,0.88
하루가,5.6,1.01
해보고,5.6,0.9
깨어,5.6,0.93
나에게,5.6,0.78
당연한,5.6,0.7
남편이,5.6,0.95
공모전,5.6,0.81
하소서,5.6,1.09
고등학교땐,5.6,0.99
눈으로,5.6,0.81
역시,5.6,1.05
애들은,5.6,1.01
답변,5.6,0.67
bought,5.6,0.73
10대,5.6,0.99
자자,5.6,0.93
아버지만,5.6,1.5
누워,5.6,0.9
국민들이,5.6,0.99
부르고,5.6,0.76
소식을,5.6,1.01
열고,5.6,0.83
있을겁니다,5.6,0.78
생각하게,5.6,0.81
ㅎㅅㅎ,5.6,1.36
이야기를,5.6,0.86
사장,5.6,1.05
일어나면요,5.6,0.88
릴리,5.6,0.88
정리,5.6,0.93
밤에,5.6,1.07
지금부터,5.6,0.78
순례자,5.6,1.09
개발,5.6,0.93
답은,5.6,0.88
저희가,5.6,0.81
봅시다,5.6,0.76
클럽에,5.6,0.88
더,5.6,0.78
관계,5.6,0.97
동물의,5.6,0.93
12시,5.6,0.97
심장,5.6,0.95
사람들과,5.6,0.73
연말이라,5.6,1.25
궁금합니다,5.6,0.88
생각이야,5.6,0.78
받고,5.6,0.76
저랑,5.6,0.78
참여해,5.6,0.81
했습니다,5.6,0.7
오늘의,5.6,0.73
눈이,5.6,0.88
살아오면서,5.6,0.78
올해는,5.6,1.12
가호가,5.6,0.81
신의,5.6,0.9
한잔하겠소,5.6,1.07
추첨해,5.6,0.9
for,5.6,0.93
되시길,5.6,0.81
맹세해,5.6,0.95
강을,5.6,0.81
있잖아요,5.6,0.83
쇼는,5.6,0.78
같네요,5.6,0.83
명진스님,5.6,0.88
알리는,5.6,0.81
받는,5.6,0.78
오셨어,5.6,0.76
인터넷으로,5.6,0.99
보는거야,5.6,0.78
받으시고,5.6,0.93
알고있는,5.6,0.76
저와,5.6,0.99
여인의,5.6,0.78
부인,5.6,1.09
봤지,5.6,0.86
i,5.6,0.97
받아주고,5.6,0.64
정보가,5.6,0.95
컴퓨터로,5.6,0.86
살면,5.6,0.88
나왔네요,5.6,0.7
얍,5.6,1.18
정상야,5.6,0.95
부인은,5.6,0.67
답장을,5.6,1.07
생각하고,5.6,0.86
하는거야,5.58,0.67
올라오는,5.58,1.01
소식이,5.58,0.76
알게,5.58,0.64
개기월식,5.58,0.95
얼굴에,5.58,1.05
끝까지,5.58,1.01
그분,5.58,0.91
기린이,5.58,0.95
압니다,5.58,0.76
예상,5.58,0.95
추첨통해,5.58,0.91
받은,5.58,0.78
느끼는,5.58,0.93
부엌에서요,5.58,0.86
검색,5.58,0.93
곁에,5.58,0.86
하나였죠,5.58,0.84
오늘부터,5.58,0.78
낼은,5.58,0.78
손을,5.58,0.78
돌아왔네,5.58,0.78
나왔어,5.58,0.73
아는,5.58,0.88
주세요,5.58,0.91
게임이,5.58,0.99
보입니다,5.58,0.78
계시는,5.58,0.99
일자리,5.58,1.09
확인해봐,5.58,0.97
해주세요,5.58,0.73
무죄,5.58,1.44
나와,5.58,0.99
티비,5.58,1.01
팁을,5.58,1.09
절,5.58,1.13
모습은,5.58,0.84
한다,5.58,0.81
우연히,5.58,0.88
신이,5.58,0.95
자신,5.58,0.73
자러,5.58,0.86
준비해야,5.58,0.86
뜻하는,5.58,0.84
알겠네,5.58,0.73
무척,5.58,1.29
직업,5.58,0.86
홈피,5.58,0.64
보여줍니다,5.58,0.91
누구든,5.58,0.95
너두,5.58,0.76
어때,5.58,0.84
갈아입고,5.58,0.67
오락보다,5.58,0.84
소개,5.58,0.76
되는겁니다,5.58,0.84
간만에,5.58,1.03
여자처럼,5.58,0.78
시간,5.58,0.97
그룹,5.58,0.93
뵈러,5.58,0.7
한번씩,5.58,0.84
통하여,5.58,0.76
눈도,5.58,0.86
꺼내줄게,5.58,0.88
365일,5.58,1.21
필요,5.58,0.91
계피,5.58,0.97
맘은,5.58,0.7
그대는,5.58,0.91
어느날,5.58,0.73
필요하다,5.58,0.7
확대,5.58,1.05
삶이,5.58,0.91
이제야,5.58,0.84
예약판매실시,5.58,0.86
베란다,5.58,0.91
조국의,5.58,1.05
볼때마다,5.58,0.88
시작해서,5.58,0.64
오랫만에,5.58,1.07
say,5.58,0.7
비프,5.58,0.93
글,5.58,0.81
알았어,5.58,1.05
온다,5.58,0.64
하나하나,5.58,0.81
될테니까,5.58,1.09
왔네요,5.58,0.93
생각에,5.58,0.95
찬장,5.58,0.86
주겠다,5.58,0.73
now,5.58,0.99
저녁엔,5.58,0.73
기능을,5.58,0.86
생각하며,5.58,0.73
생활,5.58,0.76
다가오면,5.58,0.88
그리스도의,5.58,1.65
오랜,5.58,0.78
동시에,5.58,0.81
선발하여,5.58,0.73
언젠간,5.58,0.95
알려진,5.58,0.76
타이밍,5.58,0.78
나와요,5.58,0.73
일어나서,5.58,0.7
사진은,5.58,0.81
만들어,5.58,0.84
하프,5.58,1.05
꾸러미를,5.58,0.73
발매,5.58,0.91
체크,5.58,0.81
SBS,5.58,0.88
미,5.58,1.01
받자,5.58,0.67
날씨가,5.58,0.81
불러드릴까요,5.58,0.91
와요,5.58,0.81
사면,5.58,1.16
one,5.58,0.95
주님의,5.58,1.59
Android,5.58,1.01
했어,5.58,0.81
보세요,5.58,0.7
자신이,5.58,0.84
도착하기,5.58,0.81
더더욱,5.58,0.86
의자,5.58,0.86
열어,5.58,0.97
안드로이드,5.58,1.13
다가오는,5.58,0.88
얼굴을,5.58,1.09
올라와요,5.58,0.73
Twitter,5.58,0.91
싶어하죠,5.56,0.99
옷있죠,5.56,0.91
집이,5.56,1.16
학교에,5.56,0.79
밥은,5.56,0.76
우리반,5.56,0.91
오늘따라,5.56,0.79
학생들은,5.56,0.7
ㅇㅇ,5.56,0.91
아세요,5.56,0.88
형님,5.56,0.86
[독립기념관,5.56,0.99
들어와서,5.56,0.67
[트위터,5.56,0.81
보자,5.56,0.86
키우는,5.56,1.01
하나,5.56,0.91
스님,5.56,0.79
당일,5.56,0.86
느끼고있어,5.56,0.97
가고있어,5.56,0.81
당신에,5.56,0.93
회장,5.56,0.99
나와서,5.56,0.88
답,5.56,0.84
Going,5.56,0.79
귀하의,5.56,0.93
얘기가,5.56,0.84
알고있다면,5.56,1.16
메세지를,5.56,0.76
붙어요,5.56,1.09
여자를,5.56,1.01
그림이,5.56,0.73
카드,5.56,0.88
곧,5.56,0.95
가끔,5.56,0.84
김,5.56,0.93
오는,5.56,0.79
올해의,5.56,0.7
왔지요,5.56,0.81
있을때,5.56,0.84
폰,5.56,0.84
젤,5.56,0.81
전용,5.56,0.91
모집,5.56,0.67
해주면,5.56,0.7
학교를,5.56,1.01
남성,5.56,0.97
필요로,5.56,0.76
현실로,5.56,1.09
팔로어,5.56,0.95
기타,5.56,0.86
메뉴는,5.56,0.91
미션,5.56,1.01
전부,5.56,0.81
누워서,5.56,0.95
싸게,5.56,1.01
저는,5.56,0.84
그리스도,5.56,1.74
존재,5.56,0.95
들으며,5.56,0.81
주목,5.56,0.99
마무리,5.56,1.28
몸에,5.56,0.95
맞춰주세요,5.56,0.91
컴터,5.56,0.84
기대했을,5.56,1.13
내년도,5.56,0.84
입고,5.56,0.81
우대정책,5.56,1.05
맞추신,5.56,0.86
같다야,5.56,0.81
칠면조,5.56,0.95
진행중,5.56,1.03
손님들을,5.56,0.76
싶었어,5.56,1.09
가슴에,5.56,0.88
나에,5.56,0.88
집안,5.56,0.93
당신도,5.56,0.88
연락처,5.56,0.91
사려,5.56,0.93
소시,5.56,1.25
몸도,5.56,0.88
DJ,5.56,1.28
팔로잉하고,5.56,0.79
있을께,5.56,0.73
나부터,5.56,0.61
SK,5.56,1.09
챙겨,5.56,0.93
사람이다,5.56,0.79
모바일웹,5.56,1.03
알아낼,5.56,0.95
하겠다,5.56,0.81
빠샤,5.56,1.09
저두,5.56,0.73
말랑하다구,5.56,0.81
먹어도,5.56,0.91
또다른,5.56,0.91
[12월에도,5.56,1.09
따르릉,5.56,0.73
음원,5.56,0.95
프로젝트,5.56,0.79
왔습니다,5.56,0.64
알아볼,5.56,0.88
하겠어요,5.56,0.76
볼,5.56,0.7
뜻,5.56,0.61
있답니다,5.56,0.81
팟캐스트,5.56,0.84
Your,5.56,0.7
트위터를,5.56,0.73
이제부터,5.56,0.73
지켜주세요,5.56,1.21
고객이,5.56,0.81
나도,5.56,0.95
사용되는,5.56,0.79
날씨에,5.56,0.76
찾아,5.56,0.91
있나요,5.56,0.73
방,5.56,0.93
역할을,5.56,0.76
서울시,5.56,1.05
되었어요,5.56,0.7
10명,5.56,0.97
서비스맨예요,5.56,0.95
영혼이,5.56,1.18
다이어리를,5.56,0.84
명의,5.54,0.76
하자고,5.54,0.91
깜짝,5.54,1.15
단순한,5.54,0.95
진행되는,5.54,0.84
시민의,5.54,0.68
생각하세요,5.54,0.73
의견,5.54,0.65
있으신가요,5.54,0.65
일어나면,5.54,0.86
선수,5.54,0.73
him,5.54,0.73
퀴즈를,5.54,0.76
의미는,5.54,0.73
녹지,5.54,1.07
알겠어,5.54,0.84
메시지를,5.54,0.76
인간,5.54,1.01
보신각,5.54,0.97
바람을,5.54,0.93
자주,5.54,0.86
make,5.54,0.73
근육을,5.54,0.91
겨레의얼,5.54,1.01
연속,5.54,0.68
생각했지,5.54,0.81
전체가,5.54,0.81
단체로,5.54,0.91
만들고,5.54,0.71
대부분,5.54,0.73
2012년에도,5.54,0.81
[한국트위터모임],5.54,0.93
작품이,5.54,0.71
오른쪽에,5.54,0.76
많이들,5.54,1.16
사회에,5.54,1.03
어땠어,5.54,0.73
CD,5.54,0.93
제게,5.54,0.79
물이,5.54,0.84
아시는,5.54,0.81
넥슨뮤직,5.54,0.79
수,5.54,0.93
받아야,5.54,0.93
요렇게요,5.54,0.95
오옹,5.54,0.91
하루만에,5.54,0.89
더할까,5.54,0.81
나의,5.54,0.68
봐요,5.54,0.71
주장,5.54,0.79
전화는,5.54,0.79
here,5.54,0.91
하나에,5.54,0.84
무대에,5.54,0.84
솔직히,5.54,0.93
저도,5.54,0.68
보았다,5.54,0.79
해냈는지,5.54,0.95
팔로워분들은,5.54,0.93
동방신기,5.54,1.13
do,5.54,0.84
양복,5.54,0.81
시청률,5.54,0.89
있을,5.54,0.81
공유하지,5.54,0.93
시작한거구요,5.54,0.86
인증샷을,5.54,0.86
보고,5.54,0.71
맨션,5.54,0.71
자면,5.54,1.03
오시면,5.54,0.76
속도,5.54,0.93
달력,5.54,0.84
방송을,5.54,0.97
시계가,5.54,0.81
말한다,5.54,0.73
나타났다,5.54,0.81
공부를,5.54,0.79
미국에,5.54,0.84
아프리카,5.54,1.09
시스템,5.54,0.89
진정,5.54,0.81
연락을,5.54,0.65
멀쩡히,5.54,0.76
도시에도,5.54,1.16
나요,5.54,0.73
나한테,5.54,0.73
보관,5.54,0.93
비슷한,5.54,0.71
요즘,5.54,0.93
시청자,5.54,0.71
서울시장,5.54,1.4
같아서,5.54,0.76
뉴스페이스,5.54,0.97
캘린더,5.54,0.73
나는,5.54,0.71
기본적으로,5.54,0.71
느낄,5.54,0.93
협상,5.54,1.13
경기도,5.54,0.71
사용하는,5.54,0.61
환전송금,5.54,0.99
사회를,5.54,0.91
먼저,5.54,0.68
올라와,5.54,0.71
두시간만에,5.54,0.91
왔나,5.54,0.89
해주시면,5.54,0.79
뜻이,5.54,0.84
나가자,5.54,1.09
맨체스터야,5.54,1.05
지키고,5.54,0.86
공부는,5.54,0.93
자신들의,5.54,0.86
사람이,5.54,0.89
바람,5.54,0.89
전화를,5.54,0.95
너를,5.54,0.91
무대에서,5.54,0.76
들었어,5.54,0.73
당신은,5.54,0.84
보이는구나,5.54,0.73
자신에게,5.54,0.61
뮤뱅,5.54,1.05
자라난,5.54,0.81
예정입니다,5.54,0.91
부동산,5.54,1.18
바람이,5.54,0.86
얘야,5.54,0.99
알았어요,5.54,0.84
모임에,5.54,0.81
해군,5.54,0.93
팔로우하고,5.54,0.73
저녁은,5.54,0.81
줄래,5.54,0.91
잘까,5.54,0.86
어디든,5.54,0.76
닥터,5.54,0.89
알리고,5.54,0.84
국민들의,5.54,0.89
신에,5.54,0.89
지금은,5.54,0.93
흐르는,5.54,0.76
나라의,5.54,1.05
싹,5.54,0.93
O,5.54,1.01
같다,5.52,0.74
미리,5.52,0.86
설치하고,5.52,0.91
알립니다,5.52,0.74
그와,5.52,0.71
살펴보고,5.52,0.97
담긴,5.52,0.89
올려,5.52,0.81
먹여줘,5.52,0.97
식수는,5.52,0.68
보이거든,5.52,0.81
들어있어,5.52,0.65
성함이,5.52,0.71
옛날,5.52,0.91
이야,5.52,0.86
다음엔,5.52,1.11
개념,5.52,0.97
제대로,5.52,0.76
if,5.52,0.84
하시면,5.52,0.71
있니,5.52,0.76
알아야,5.52,0.93
침대를,5.52,0.71
그사람,5.52,1.03
only,5.52,1.09
약사거든요,5.52,0.97
돌아온,5.52,0.61
트위터에서,5.52,0.81
부산에서,5.52,0.86
나오네요,5.52,0.71
폰이,5.52,0.84
살구요,5.52,0.74
분위기가,5.52,1.05
간절히,5.52,1.25
깊은,5.52,1.13
아시나요,5.52,0.93
알겠니,5.52,0.89
배짱을,5.52,1.05
있는데요,5.52,0.91
비춰봐,5.52,1.05
찾기,5.52,0.79
아이요,5.52,1.15
성격이,5.52,0.76
있습니다,5.52,0.74
인간의,5.52,0.93
im,5.52,0.86
차에,5.52,0.97
집을,5.52,0.76
집에가서,5.52,0.76
눈에,5.52,0.61
오늘도,5.52,0.65
수있어,5.52,0.91
목소리,5.52,0.79
들었어요,5.52,0.71
중요한건,5.52,0.79
그리는,5.52,0.68
살펴보게,5.52,0.79
날이,5.52,0.86
지붕,5.52,0.84
기운이,5.52,0.84
리트윗,5.52,0.86
선착순,5.52,0.68
대상으로,5.52,0.86
손이,5.52,0.81
느끼게,5.52,0.89
채널,5.52,0.71
먹이,5.52,0.76
평소,5.52,0.74
저희는,5.52,0.74
찾게,5.52,0.89
구입,5.52,0.74
머리는,5.52,0.89
말해서,5.52,0.76
있는거야,5.52,0.84
인디안들이,5.52,0.95
운세,5.52,0.99
1조,5.52,1.13
볼수,5.52,0.79
있소,5.52,0.84
눈은,5.52,0.71
앞에서,5.52,0.76
기스면,5.52,0.86
예수님께서,5.52,1.92
분께,5.52,0.76
평범한,5.52,1.16
자매님,5.52,1.05
손으로,5.52,0.79
국가가,5.52,1.05
분들께,5.52,0.71
말했죠,5.52,0.93
올리시겠습니까,5.52,0.89
궁금해,5.52,0.91
그거야,5.52,0.91
머리도,5.52,0.89
밝혀주세요,5.52,1.37
문자,5.52,0.81
마리아님이,5.52,1.11
목소리는,5.52,0.74
금방,5.52,0.65
이렇게요,5.52,0.86
찾았나,5.52,0.76
준비가,5.52,0.76
2위,5.52,0.86
도시에,5.52,0.91
골랐어,5.52,0.89
그녀말곤,5.52,1.15
손에,5.52,0.68
LG,5.52,0.86
사업,5.52,1.18
의견을,5.52,0.68
담주에,5.52,1.18
꼬마애를,5.52,0.99
이쪽이야,5.52,0.74
나왔습니다,5.52,0.74
인간은,5.52,0.91
uploaded,5.52,0.68
형도,5.52,1.09
나올거야,5.52,0.97
인사도,5.52,0.76
같다는,5.52,0.61
곁을,5.52,0.74
당신이라면,5.52,1.01
이슬이라도,5.52,0.86
지구역사를,5.52,0.84
되는데,5.52,0.79
되면,5.52,0.76
찾고,5.52,0.76
사과,5.52,1.23
팔로우를,5.52,0.71
새삼,5.52,0.84
학생이,5.52,0.89
보자구,5.52,0.99
말하고,5.52,0.74
맞춰,5.52,0.74
씨엔블루,5.52,1.07
나지금,5.52,0.84
전해주면,5.52,0.86
골,5.52,1.31
우리에,5.52,0.74
돌파],5.52,1.09
뜻이야,5.52,0.61
올리는,5.52,0.71
방법이죠,5.52,0.68
잠을,5.52,0.79
빨간,5.52,1.01
볼까,5.52,0.74
아내말야,5.52,0.93
그죠,5.52,0.97
들리는,5.52,0.84
땅,5.52,0.95
언젠가는,5.52,0.84
하자,5.52,0.97
존재가,5.52,0.79
유리,5.52,0.81
엘리자베스,5.52,0.91
알았죠,5.52,0.71
올해,5.52,0.74
사실은,5.52,0.81
넘어,5.52,0.74
아파트에,5.52,0.91
단단히,5.52,0.71
같은,5.52,0.86
가입,5.52,0.91
인터넷에,5.52,0.81
맘대로,5.5,1.02
클릭,5.5,0.74
앞,5.5,0.68
잘나간다고,5.5,1.15
보라,5.5,0.71
말해봐요,5.5,0.84
타임머신에서,5.5,0.97
하느님의,5.5,1.78
1인2매,5.5,0.89
오두막을,5.5,1.02
왔지,5.5,0.79
필요했습니다,5.5,0.86
독일,5.5,0.95
생각하니,5.5,0.76
둘은,5.5,0.76
곁이,5.5,0.86
있었네,5.5,0.74
사람은,5.5,0.89
준비해,5.5,0.81
가문,5.5,1.02
배달하다,5.5,0.84
해봐,5.5,0.95
낼께,5.5,0.79
블루스와,5.5,0.74
하였습니다,5.5,0.79
설명,5.5,0.61
홈페이지를,5.5,0.89
가요대제전과,5.5,0.68
되죠,5.5,0.65
남자의,5.5,0.79
섹스,5.5,1.64
그렇다,5.5,0.74
하나있어,5.5,0.81
사람입니다,5.5,0.79
흥분,5.5,1.28
해봐야겠다고,5.5,1.04
남자,5.5,1.15
To,5.5,0.74
나라는,5.5,0.93
한때,5.5,0.81
모습으로,5.5,0.65
있어요,5.5,0.76
움직이는,5.5,1.07
생각하는거야,5.5,0.68
내용은,5.5,0.81
한방,5.5,1.02
생각하지,5.5,0.86
교수님,5.5,1.18
감정이,5.5,0.84
볼래,5.5,0.89
7일,5.5,1.02
가요,5.5,0.76
의견이니까,5.5,0.81
스튜,5.5,0.79
듣기,5.5,0.68
하나는,5.5,0.65
인생이,5.5,0.97
부르는,5.5,0.81
지금의,5.5,0.84
전체,5.5,0.89
시간을,5.5,0.84
하네요,5.5,0.79
아잉,5.5,1.28
합니다,5.5,0.89
미국이,5.5,1.02
산다,5.5,0.74
참조하십시오,5.5,0.74
현재,5.5,1.11
말하죠,5.5,0.74
근처에,5.5,0.71
똑같이,5.5,0.79
자게,5.5,0.91
보냅니다,5.5,0.76
길이,5.5,0.79
위스키,5.5,1.17
소리,5.5,0.95
유지,5.5,0.74
찾을,5.5,1.04
학교는,5.5,1.05
처음엔,5.5,0.74
사람들의,5.5,0.81
해야지,5.5,0.61
이동합니다,5.5,0.65
일루와봐요,5.5,1.04
나에겐,5.5,0.76
봐봐,5.5,0.71
게임을,5.5,1.31
데리고,5.5,1.05
있다면,5.5,0.61
한살,5.5,0.89
남았어,5.5,1.04
사촌은,5.5,0.89
자리에,5.5,0.71
1만원,5.5,0.71
멘션주세요,5.5,0.81
주는,5.5,0.93
입으로,5.5,0.93
got,5.5,0.86
일념으로,5.5,1.09
공인,5.5,0.93
언어를,5.5,0.81
만들면,5.5,0.74
하는구나,5.5,0.76
믿지,5.5,1.28
블로그,5.5,0.89
될까요,5.5,0.89
지금,5.5,0.76
철저하게,5.5,1.23
오바마가,5.5,1.09
need,5.5,0.89
넣었어요,5.5,0.86
평소에,5.5,0.91
시청중,5.5,0.74
알아서,5.5,0.86
3월,5.5,1.07
된다고,5.5,0.89
순간,5.5,0.76
외치는,5.5,0.95
예약정하는,5.5,0.89
봅니다,5.5,0.76
건물을,5.5,0.91
한시간,5.5,0.74
제품,5.5,0.81
25일,5.5,0.99
나같은,5.5,0.74
존재해왔어,5.5,0.91
한달에,5.5,0.81
생각합니까,5.5,0.99
하루하루,5.5,0.93
집안에,5.5,0.97
나처럼,5.5,1.05
선배,5.5,0.97
이야기가,5.5,0.71
하시려는,5.5,0.79
공식적으로,5.5,0.74
쭉,5.5,1.09
계셔,5.5,0.93
ㅋRT,5.5,1.09
생긴거야,5.5,0.71
하니까,5.5,1.05
갈께요,5.5,0.74
쓰기,5.5,0.84
딱,5.48,0.97
SNS,5.48,0.91
편이에요,5.48,0.81
미국에서,5.48,0.95
이쪽으로,5.48,0.65
살렸으니까,5.48,0.95
성격,5.48,0.81
길이에요,5.48,0.74
땅의,5.48,0.91
있겠죠,5.48,0.74
100명,5.48,1.03
입에,5.48,0.86
할게,5.48,0.79
에릭이,5.48,0.71
지켜보고,5.48,1.01
등원,5.48,0.76
된거야,5.48,0.74
남았습니다,5.48,0.91
전화로,5.48,0.71
사이트,5.48,0.74
물을,5.48,0.84
생각엔,5.48,0.71
멘션으로,5.48,0.71
힘은,5.48,0.89
말했다,5.48,0.91
말한것처럼,5.48,0.71
지내고,5.48,0.89
이쪽은,5.48,0.79
메롱,5.48,1.11
