word,happs,stdDev
稳妥,5.82,1.35
chinese,5.82,1.56
协力,5.82,1.49
澳洲,5.82,1.49
突破,5.82,1.77
迎,5.82,1.16
镇定,5.82,1.17
功夫,5.82,1.26
v,5.82,1.49
启迪,5.82,1.26
丈夫,5.82,1.34
提倡,5.82,1.53
增添,5.82,1.4
艺术性,5.82,1.27
丝绸,5.82,1.24
女,5.82,1.35
色彩,5.82,1.83
大地,5.82,1.49
浓厚,5.82,1.34
写实,5.82,1.21
诺言,5.82,1.86
形象,5.82,0.9
美术,5.82,1.41
景象,5.82,1.19
力争,5.82,1.21
能源,5.82,1.29
财产权,5.82,1.37
转运,5.82,1.76
相符,5.82,1.24
原谅,5.82,1.52
高雄,5.82,1.14
意志,5.82,1.14
吃饭,5.8,1.47
协同,5.8,1.12
杭州,5.8,1.64
预见,5.8,1.29
装饰,5.8,1.23
释放,5.8,1.65
移民,5.8,1.31
国外,5.8,1.31
投身,5.8,1.39
欧洲,5.8,1.21
重视,5.8,1.46
盛行,5.8,1.43
漫画,5.8,1.64
担任,5.8,1.03
降价,5.8,1.65
投入,5.8,1.21
创办,5.8,1.28
善于,5.8,1.21
齐全,5.8,1.39
士气,5.8,1.14
亿美,5.8,1.36
好些,5.8,1.09
关注,5.8,1.32
懂,5.8,1.29
大幅,5.8,1.28
素质,5.8,1.21
实在,5.8,1.11
儿童,5.8,1.31
看重,5.8,1.29
宣扬,5.8,1.36
不屈,5.8,1.53
进,5.8,1.21
革新,5.8,1.16
迈进,5.8,1.07
乐队,5.8,1.73
血缘,5.8,1.12
新西兰,5.8,1.51
先驱,5.8,1.68
保障,5.8,1.36
互动,5.8,1.31
社交,5.8,1.25
奏效,5.8,1.47
家门,5.8,1.31
野生,5.8,1.26
完毕,5.8,1.25
彩色,5.8,1.48
写作,5.8,1.32
唤醒,5.8,1.18
热门,5.8,1.03
诚然,5.8,1.31
多元,5.8,1.2
统帅,5.8,1.56
灵,5.8,1.65
眼睛,5.8,1.18
high,5.8,1.34
海岛,5.78,1.56
發展,5.78,1.45
创立,5.78,1.17
保证,5.78,1.22
适当,5.78,0.95
记忆,5.78,1.2
民心,5.78,1.3
自学,5.78,1.27
自愿,5.78,1.22
研究,5.78,1.39
招待,5.78,1.06
吃,5.78,1.42
梦,5.78,1.5
聚,5.78,1.42
沟通,5.78,1.63
足以,5.78,1.07
快捷,5.78,1.45
领取,5.78,1.13
问候,5.78,1.61
遇见,5.78,1.0
进修,5.78,1.0
本领,5.78,1.13
首位,5.78,1.34
草原,5.78,1.28
储蓄,5.78,1.47
剧院,5.78,1.58
天生,5.78,1.28
夫人,5.78,1.47
活性,5.78,1.34
出任,5.78,1.13
耕作,5.78,1.06
助,5.78,1.31
惊奇,5.78,1.62
小时候,5.78,1.28
积蓄,5.78,1.25
童,5.78,1.46
合法,5.78,1.34
援,5.78,1.23
明天,5.78,1.07
科技,5.78,1.15
世界,5.78,1.4
化解,5.78,1.11
恩,5.78,1.49
调和,5.78,1.49
玩具,5.78,1.22
聘用,5.78,1.07
规范化,5.78,1.36
合作,5.78,1.45
保健,5.78,1.37
话剧,5.78,1.15
恢复,5.78,1.18
倾听,5.78,1.54
奥林匹克,5.78,1.31
上海,5.78,1.68
启动,5.78,1.06
归宿,5.76,1.49
博物馆,5.76,1.24
女子,5.76,1.36
尝试,5.76,1.15
礼堂,5.76,1.2
联想,5.76,0.98
融合,5.76,1.27
方便,5.76,1.35
怀念,5.76,1.17
服务,5.76,1.46
高举,5.76,1.35
首都,5.76,1.38
保值,5.76,1.32
神话,5.76,1.56
跳动,5.76,1.15
科研,5.76,1.27
合理化,5.76,1.19
薪,5.76,1.51
解決,5.76,1.19
均衡,5.76,1.25
董事,5.76,1.46
科学家,5.76,1.6
因特网,5.76,1.32
解决,5.76,1.19
学校,5.76,1.33
本科,5.76,1.2
特有,5.76,1.02
设计,5.76,1.42
肌肉,5.76,1.0
餐,5.76,1.35
许诺,5.76,1.41
饭,5.76,1.04
坚决,5.76,1.29
红色,5.76,1.39
高校,5.76,1.2
道德,5.76,1.55
保卫,5.76,1.6
幼儿园,5.76,1.2
互补,5.76,1.08
豁免,5.76,1.49
价值观,5.76,1.25
乡村,5.76,1.7
发挥,5.76,0.77
增进,5.76,1.19
真正,5.76,1.27
聊天,5.76,1.24
学会,5.76,1.22
实用,5.76,1.27
争取,5.76,1.32
精确,5.76,1.87
资助,5.76,1.15
博,5.76,1.24
california,5.76,1.49
妹,5.76,1.3
功效,5.76,1.49
非常,5.76,1.27
就职,5.76,1.2
电视,5.76,1.44
商务,5.76,1.19
用心,5.76,1.29
愿,5.76,1.27
正面,5.74,0.94
道义,5.74,1.29
天文,5.74,0.96
肯,5.74,1.08
情操,5.74,1.07
导师,5.74,1.05
率领,5.74,1.5
事业,5.74,1.44
授予,5.74,1.61
竣工,5.74,1.5
名言,5.74,1.29
洗澡,5.74,1.37
复苏,5.74,1.05
亲笔,5.74,1.43
珠海,5.74,1.23
赋予,5.74,1.01
得当,5.74,1.14
特別,5.74,1.17
同仁,5.74,0.99
哺乳,5.74,1.01
签约,5.74,1.38
同学,5.74,1.44
积累,5.74,1.01
共处,5.74,1.26
审美,5.74,1.58
想像,5.74,1.38
皇家,5.74,1.4
发扬,5.74,1.86
床,5.74,1.55
鸟,5.74,1.35
确认,5.74,1.07
卫生,5.74,1.24
客人,5.74,1.48
转机,5.74,1.43
大胆,5.74,1.52
扩建,5.74,1.16
征服,5.74,1.6
云,5.74,1.38
难得,5.74,1.34
罗斯福,5.74,1.63
薪水,5.74,1.51
capital,5.74,1.41
募集,5.74,1.19
当选,5.74,1.5
照片,5.74,1.38
时机,5.74,1.21
流行,5.74,1.16
南极,5.74,1.38
一起,5.74,1.16
允许,5.74,1.35
宏观,5.74,1.6
勃勃,5.74,1.5
学业,5.72,1.2
食用,5.72,1.16
出路,5.72,1.29
前辈,5.72,1.26
启蒙,5.72,1.21
确信,5.72,1.47
落实,5.72,1.23
绩效,5.72,1.54
推广,5.72,0.97
详细,5.72,1.13
朴素,5.72,1.57
导游,5.72,1.31
自动,5.72,1.36
动力,5.72,1.4
师傅,5.72,1.13
确保,5.72,1.05
景物,5.72,1.25
提名,5.72,1.37
画,5.72,0.93
宴,5.72,1.01
加州,5.72,1.29
参观,5.72,1.25
新建,5.72,1.47
稳固,5.72,1.49
正,5.72,1.33
实现,5.72,1.2
博物院,5.72,1.6
功力,5.72,0.93
辅助,5.72,1.11
专利,5.72,1.58
接受,5.72,1.21
學校,5.72,1.5
女性,5.72,1.47
配合,5.72,1.37
铸造,5.72,1.11
给予,5.72,1.46
英国,5.72,1.2
轿车,5.72,1.36
红,5.72,1.16
廉,5.72,1.41
外汇,5.72,1.07
示范,5.72,1.4
大米,5.72,1.09
说服,5.72,1.2
黎明,5.72,1.46
效用,5.72,1.01
力求,5.72,1.26
眼界,5.72,1.18
庄严,5.72,1.36
实绩,5.72,0.97
加速,5.72,0.99
武术,5.72,1.44
宜,5.72,1.03
开发,5.72,1.29
民意,5.72,1.18
教育,5.72,1.55
实效,5.72,1.05
书馆,5.72,1.59
全貌,5.72,1.26
百倍,5.72,1.13
大多,5.7,1.2
知名度,5.7,1.05
珍,5.7,1.34
少年,5.7,1.22
简明,5.7,1.07
导航,5.7,1.27
护士,5.7,1.28
权利,5.7,1.84
阅读,5.7,1.05
value,5.7,1.28
民歌,5.7,1.25
幼儿,5.7,1.33
北美,5.7,1.47
佣金,5.7,1.67
女人,5.7,1.43
进一步,5.7,1.15
拉丁,5.7,1.13
感慨,5.7,1.49
洽谈,5.7,1.28
继承,5.7,1.05
先行,5.7,0.95
甘蔗,5.7,1.67
风貌,5.7,1.33
在世,5.7,1.3
融资,5.7,1.13
玉米,5.7,0.91
食,5.7,1.42
支柱,5.7,1.11
我們,5.7,1.23
加快,5.7,1.3
学位,5.7,1.45
天空,5.7,1.23
灯光,5.7,1.13
商贸,5.7,0.95
景点,5.7,1.37
扬州,5.7,1.37
蛋白质,5.7,1.11
孩,5.7,1.43
多样,5.7,1.18
基督教,5.7,1.56
美元,5.7,1.57
大庆,5.7,1.23
大,5.7,1.27
增,5.7,1.11
注目,5.7,1.02
高度,5.7,1.27
加深,5.7,0.95
國家,5.7,1.4
早晨,5.7,1.68
温,5.7,1.25
懂得,5.7,1.28
翔实,5.7,1.46
扶养,5.7,1.37
首相,5.7,1.43
英语,5.7,1.05
出口,5.7,1.02
获取,5.7,1.36
房产,5.7,1.53
伟,5.7,1.47
温饱,5.7,1.39
树木,5.7,1.45
颁发,5.7,1.53
婆婆,5.7,1.74
国学,5.7,1.2
归还,5.7,1.17
睡,5.7,1.23
通讯员,5.7,1.36
您,5.7,1.33
厨房,5.68,1.45
见面,5.68,1.11
精度,5.68,1.13
均匀,5.68,1.06
匹配,5.68,0.98
新加坡,5.68,1.08
倡导,5.68,1.15
展开,5.68,1.11
交际,5.68,1.46
发育,5.68,1.22
颜色,5.68,1.28
打扮,5.68,1.33
弟,5.68,1.19
伴随,5.68,1.04
讲究,5.68,1.22
厦门,5.68,1.49
偏好,5.68,1.04
精密,5.68,1.6
林木,5.68,1.27
不懈,5.68,1.42
宽,5.68,1.04
季节,5.68,1.24
详尽,5.68,1.66
科学院,5.68,1.38
品牌,5.68,1.36
建设,5.68,1.35
广州,5.68,1.32
便宜,5.68,1.5
重要,5.68,1.36
主人翁,5.68,1.15
运动会,5.68,1.45
描绘,5.68,1.15
专家,5.68,1.52
获准,5.68,1.58
同乡,5.68,1.04
资金,5.68,1.38
學,5.68,0.96
周密,5.68,1.25
广,5.68,1.04
交流,5.68,1.3
读书,5.68,1.52
保持,5.68,1.1
南方,5.68,1.43
访问,5.68,1.04
新人,5.68,0.91
严谨,5.68,1.24
握手,5.68,1.04
米,5.68,1.3
食堂,5.68,1.2
战友,5.68,1.13
衣裳,5.68,1.02
涵盖,5.68,1.17
供养,5.68,1.2
财力,5.68,1.35
家里,5.68,1.41
由衷,5.68,1.32
艺术家,5.68,1.65
发掘,5.68,1.43
成品,5.68,1.13
确定,5.68,1.04
父子,5.68,1.45
航行,5.68,0.98
救助,5.68,1.45
利益,5.68,1.52
蓝,5.68,1.33
北京,5.68,1.58
特许,5.66,1.38
聚居,5.66,1.29
大利,5.66,1.66
野外,5.66,1.39
扩大,5.66,1.38
总理,5.66,1.26
收,5.66,1.17
广泛,5.66,1.39
请愿,5.66,1.42
相称,5.66,1.27
服饰,5.66,1.04
正常,5.66,1.32
敞开,5.66,1.21
收复,5.66,1.21
首脑,5.66,1.33
联网,5.66,1.48
绘制,5.66,1.08
增补,5.66,1.3
正视,5.66,1.02
千万,5.66,1.44
透明度,5.66,1.15
男人,5.66,1.08
可用,5.66,1.06
通道,5.66,1.1
超过,5.66,1.1
容许,5.66,1.47
А,5.66,1.48
结识,5.66,1.41
上游,5.66,1.45
摄影,5.66,1.27
东方,5.66,1.14
多,5.66,1.56
促销,5.66,1.35
义,5.66,1.24
人生,5.66,1.27
所得,5.66,1.35
苏州,5.66,1.38
相通,5.66,1.21
人类,5.66,1.3
罗马,5.66,1.53
涌现,5.66,1.32
people,5.66,1.29
解放,5.66,1.44
兴建,5.66,0.87
协商,5.66,1.1
在职,5.66,1.1
全局,5.66,1.33
启示,5.66,1.17
游,5.66,1.66
庞大,5.66,1.41
公开,5.66,1.1
长远,5.66,1.39
引导,5.66,0.98
得到,5.66,1.65
代表作,5.66,1.0
品格,5.66,1.02
許多,5.66,1.06
图书,5.66,1.55
生育,5.66,0.87
一生,5.66,1.51
捐款,5.66,1.55
利和,5.66,1.02
老大,5.66,1.55
白宫,5.66,1.38
京城,5.66,1.24
约定,5.66,1.29
外资,5.66,1.48
动物,5.66,1.06
电台,5.66,1.17
森,5.66,1.26
协助,5.66,1.36
服装,5.66,1.33
再生,5.66,1.04
着想,5.66,1.29
诗,5.66,1.21
can,5.64,1.01
构想,5.64,1.32
大使,5.64,1.14
著作权,5.64,1.1
适龄,5.64,0.98
实,5.64,1.35
达到,5.64,1.38
简易,5.64,0.96
上网,5.64,1.38
解答,5.64,1.06
图画,5.64,1.05
工程师,5.64,1.29
湖泊,5.64,1.38
教授,5.64,1.32
伦敦,5.64,1.65
探求,5.64,1.16
名牌,5.64,1.27
敢,5.64,1.41
掌管,5.64,1.32
共同,5.64,1.24
尝,5.64,1.17
仔细,5.64,1.21
工艺品,5.64,0.8
心境,5.64,1.38
特色,5.64,1.47
求学,5.64,1.19
development,5.64,1.66
条理,5.64,1.16
开垦,5.64,1.32
事实,5.64,1.01
可行,5.64,1.37
演出,5.64,1.35
太平洋,5.64,0.92
探究,5.64,1.12
will,5.64,1.22
阿根廷,5.64,1.35
鸡蛋,5.64,1.35
文物,5.64,0.98
标准化,5.64,1.1
启用,5.64,1.12
捍卫,5.64,1.37
真相,5.64,1.45
投资,5.64,1.14
谨慎,5.64,1.45
青,5.64,1.1
唤起,5.64,1.29
羊,5.64,1.29
研发,5.64,1.17
超,5.64,1.22
效率,5.64,1.1
尽快,5.64,1.05
听,5.64,1.24
加利福尼亚,5.64,1.37
陶瓷,5.64,1.21
university,5.64,1.24
表演,5.64,1.26
草坪,5.64,1.26
帝,5.64,1.31
月亮,5.64,1.31
值,5.64,1.16
遵守,5.64,1.17
大片,5.64,1.37
目标,5.64,1.22
博物,5.64,1.52
师范,5.64,1.14
著作,5.64,1.19
成绩,5.64,0.94
身材,5.64,1.06
壁画,5.64,1.29
价值量,5.64,1.27
华,5.64,1.29
祖父,5.64,1.71
把握,5.64,1.19
牛,5.62,1.24
思想,5.62,1.19
总裁,5.62,1.18
结晶,5.62,0.9
带领,5.62,1.03
扬,5.62,1.38
救护,5.62,1.31
国宾,5.62,1.31
少女,5.62,1.66
蔬菜,5.62,1.32
适,5.62,1.01
现代,5.62,1.37
股息,5.62,1.4
华人,5.62,1.68
规范,5.62,0.99
滑稽,5.62,1.69
挺,5.62,1.18
人性,5.62,1.38
国籍,5.62,1.44
桂林,5.62,1.44
内涵,5.62,1.52
胎儿,5.62,1.66
折扣,5.62,1.54
凯,5.62,1.24
晚饭,5.62,1.26
纽约,5.62,1.35
全体,5.62,1.24
自然力,5.62,1.28
红旗,5.62,1.32
特写,5.62,1.09
心血,5.62,1.16
city,5.62,1.24
儿,5.62,0.99
献,5.62,1.12
昌,5.62,0.9
安慰,5.62,1.5
诺,5.62,1.23
亚热带,5.62,1.05
任用,5.62,1.29
自给,5.62,1.35
切实,5.62,0.85
昆明,5.62,1.38
想起,5.62,1.24
戏剧性,5.62,1.43
参与,5.62,1.19
容纳,5.62,1.03
经商,5.62,0.99
授权,5.62,1.43
心目,5.62,1.12
主旋律,5.62,1.21
不朽,5.62,1.5
大学生,5.62,1.52
依靠,5.62,1.14
书写,5.62,1.12
小伙子,5.62,1.35
请,5.62,1.28
讲演,5.62,1.01
宁,5.62,1.41
股利,5.62,1.4
老人家,5.62,1.46
推选,5.62,1.19
深切,5.62,1.18
特性,5.62,1.21
外币,5.62,1.09
姻,5.62,1.35
奥秘,5.62,1.26
航海,5.62,1.37
桥梁,5.62,1.16
眼神,5.62,1.19
播种,5.62,1.1
远古,5.62,1.5
耳朵,5.62,0.9
首要,5.62,1.03
时光,5.62,1.05
氛围,5.62,1.21
更加,5.62,1.61
造就,5.6,1.11
奥地利,5.6,1.39
楚,5.6,1.2
努,5.6,1.12
上学,5.6,1.55
亲眼,5.6,1.18
上去,5.6,1.05
studies,5.6,0.99
插图,5.6,1.28
王国,5.6,1.03
研究生,5.6,1.34
归属,5.6,1.34
叶,5.6,1.21
任职,5.6,1.18
主席团,5.6,1.26
来信,5.6,1.07
有意识,5.6,0.93
学士,5.6,1.39
坦白,5.6,0.99
library,5.6,1.36
骄傲,5.6,1.46
屋,5.6,1.41
唱片,5.6,1.09
铃,5.6,1.18
学术,5.6,1.28
国力,5.6,1.14
中文,5.6,1.37
光,5.6,1.54
树立,5.6,1.01
选用,5.6,1.28
全部,5.6,1.62
冬天,5.6,1.5
学者,5.6,1.29
生涯,5.6,1.34
改观,5.6,1.16
存储,5.6,1.26
威,5.6,1.4
倡议,5.6,1.07
智力,5.6,1.62
相传,5.6,1.12
海底,5.6,1.44
爱尔兰,5.6,1.16
来访,5.6,1.32
体育,5.6,1.18
顾客,5.6,1.14
增设,5.6,1.28
美国,5.6,1.5
原意,5.6,1.37
we,5.6,1.09
柏林,5.6,1.11
狂热,5.6,1.78
共识,5.6,0.95
船长,5.6,0.86
分成,5.6,1.34
world,5.6,1.47
领会,5.6,0.97
跳跃,5.6,1.41
畜牧,5.6,1.34
停战,5.6,1.73
讲授,5.6,1.31
新式,5.6,1.58
休息,5.6,1.07
展,5.6,1.07
油田,5.6,1.59
娜,5.6,1.16
夏天,5.6,1.6
直觉,5.6,0.93
加倍,5.6,1.23
照明,5.6,0.97
德育,5.6,1.07
行程,5.6,1.29
气势,5.6,1.4
火箭,5.6,1.32
家中,5.6,1.53
平衡,5.6,1.26
澳门,5.6,1.25
酝酿,5.6,1.25
客,5.6,0.99
改正,5.6,1.31
河,5.6,1.09
宣誓,5.6,1.46
创作,5.6,1.4
思考,5.58,1.07
女士,5.58,1.37
旧金山,5.58,1.03
周年,5.58,1.26
负责,5.58,1.11
yuan,5.58,1.11
出生,5.58,1.23
教师,5.58,1.68
耶,5.58,1.39
功,5.58,1.29
采纳,5.58,1.26
互助组,5.58,1.11
坚守,5.58,1.4
资信,5.58,1.21
回复,5.58,1.21
主角,5.58,1.73
孙子,5.58,1.29
对策,5.58,1.4
验收,5.58,1.14
飞,5.58,1.33
冷静,5.58,1.26
自行,5.58,1.18
树林,5.58,1.37
头脑,5.58,1.44
共同体,5.58,1.23
接见,5.58,1.16
business,5.58,1.16
上,5.58,0.97
天安门,5.58,1.62
特质,5.58,1.5
及时,5.58,1.28
饮食,5.58,1.23
青岛,5.58,1.33
棉花,5.58,0.95
通行,5.58,1.26
救国,5.58,1.43
公积金,5.58,1.51
看,5.58,1.05
可以,5.58,1.23
九,5.58,1.43
异性,5.58,1.59
史书,5.58,1.13
英格兰,5.58,1.14
草场,5.58,1.13
游客,5.58,1.43
发觉,5.58,1.11
取得,5.58,1.43
自尊心,5.58,1.31
探索,5.58,1.47
创始,5.58,1.36
知情,5.58,1.36
深圳,5.58,1.55
海外,5.58,1.28
纪念,5.58,1.26
人道,5.58,1.23
树,5.58,1.47
喝,5.58,0.99
银行,5.58,1.26
轻,5.58,1.39
造型,5.58,1.42
新区,5.58,1.23
效力,5.58,1.23
顶点,5.58,1.63
可取,5.58,1.43
公用,5.58,1.47
来往,5.58,1.23
抬头,5.58,1.16
公民,5.58,1.25
证书,5.58,1.67
象征,5.58,1.31
息息相关,5.58,1.13
准予,5.58,1.31
犹太人,5.58,1.54
生活,5.58,1.47
足,5.58,1.2
艺人,5.58,1.18
适销,5.58,1.05
我,5.58,1.44
均等,5.58,1.37
浓郁,5.58,1.62
攻读,5.58,1.07
简化,5.58,1.44
顺差,5.58,1.07
比赛,5.58,1.11
货币,5.58,1.28
华侨,5.58,1.31
外商,5.58,1.28
确凿,5.58,1.23
卫星,5.58,0.95
回归,5.58,1.26
回答,5.58,1.16
味道,5.58,1.29
思路,5.58,1.2
无限,5.58,1.39
包,5.58,1.29
日益,5.58,1.18
核心,5.58,1.29
中学生,5.58,0.97
直观,5.58,1.2
广东,5.58,1.16
曲线,5.56,1.21
共有,5.56,1.09
德国,5.56,1.21
表决权,5.56,1.47
整合,5.56,1.03
光景,5.56,1.09
专,5.56,1.43
见识,5.56,1.15
眼,5.56,1.2
筹办,5.56,1.09
资讯,5.56,1.25
捷克,5.56,1.18
打动,5.56,1.5
扶贫,5.56,1.39
游牧,5.56,1.07
摆脱,5.56,1.76
命运,5.56,1.54
所有权,5.56,1.31
高峰,5.56,1.57
顶,5.56,1.05
传授,5.56,1.07
心情,5.56,0.97
发表,5.56,0.73
博览会,5.56,1.39
因地制宜,5.56,1.3
大家,5.56,1.45
上台,5.56,0.97
意愿,5.56,1.11
效能,5.56,0.86
舞台,5.56,1.45
百姓,5.56,1.21
叶子,5.56,1.25
心头,5.56,1.28
音,5.56,1.09
散文,5.56,1.37
到来,5.56,1.21
主权,5.56,1.54
时空,5.56,1.15
缓和,5.56,1.57
展示,5.56,0.97
芝加哥,5.56,1.37
百年,5.56,1.36
融,5.56,1.13
画面,5.56,1.07
保全,5.56,1.43
shanghai,5.56,1.53
观察,5.56,0.93
扶持,5.56,1.37
青海,5.56,1.11
一家,5.56,1.25
雕刻,5.56,1.5
学,5.56,1.31
露,5.56,1.28
日生,5.56,1.21
茶叶,5.56,1.05
转变,5.56,1.45
轰动,5.56,1.47
股权,5.56,1.11
准,5.56,1.21
楚楚,5.56,1.07
孔子,5.56,1.59
淡水,5.56,1.3
思念,5.56,1.53
密切,5.56,1.25
复合,5.56,1.5
出席,5.56,1.05
出发,5.56,1.46
亲身,5.56,0.73
实时,5.56,1.31
祖先,5.56,1.34
远程,5.56,1.18
技能,5.56,1.25
人际,5.56,1.18
终点,5.56,1.81
邻居,5.56,1.07
网络,5.56,1.46
提醒,5.56,1.03
修复,5.56,1.26
对象,5.56,1.13
会见,5.56,1.21
have,5.56,1.09
学堂,5.56,1.09
团体,5.56,1.15
活,5.56,1.2
投产,5.56,1.23
老百姓,5.56,1.31
红军,5.56,1.42
寿命,5.56,1.31
道理,5.56,1.11
林地,5.56,0.88
活動,5.56,1.25
领土,5.56,1.2
自觉,5.56,1.13
重点,5.56,1.26
客观,5.56,1.54
航空,5.56,1.25
金山,5.56,1.63
已,5.54,1.22
专用,5.54,1.37
关联,5.54,1.03
执业,5.54,0.95
实践,5.54,1.31
散发,5.54,1.33
策略,5.54,1.13
外国,5.54,1.25
小学,5.54,1.18
认证,5.54,1.11
国际,5.54,1.11
走出,5.54,1.09
抱,5.54,1.82
黎,5.54,1.09
牧师,5.54,1.4
活生生,5.54,1.58
信件,5.54,0.86
获悉,5.54,1.42
建立,5.54,1.13
人权,5.54,1.42
up,5.54,1.4
无线,5.54,0.95
原来,5.54,1.15
山,5.54,1.47
营业,5.54,0.91
预防,5.54,1.03
高原,5.54,1.46
放宽,5.54,1.3
素材,5.54,1.05
护照,5.54,1.43
小学生,5.54,1.22
节奏,5.54,1.31
技巧,5.54,1.42
意义,5.54,1.31
作家,5.54,0.89
萌芽,5.54,1.57
格外,5.54,1.23
连贯,5.54,1.09
独到,5.54,1.54
恰恰,5.54,1.3
眼光,5.54,0.99
澄清,5.54,1.27
不要紧,5.54,1.31
愈,5.54,1.27
影片,5.54,1.07
到位,5.54,1.2
感受,5.54,0.93
温度,5.54,1.09
陪同,5.54,1.03
便于,5.54,1.27
大江,5.54,0.91
男子,5.54,1.11
云南,5.54,1.07
焦点,5.54,1.16
兴办,5.54,1.15
仰,5.54,0.99
形容,5.54,0.97
点头,5.54,1.42
进展,5.54,1.39
天然气,5.54,1.3
开展,5.54,1.2
分担,5.54,0.91
帮,5.54,1.45
international,5.54,1.05
微软,5.54,1.23
开通,5.54,1.09
化妆品,5.54,1.09
长沙,5.54,1.31
将军,5.54,1.58
剧目,5.54,1.01
稻,5.54,1.23
办学,5.54,1.18
促使,5.54,1.22
总算,5.54,1.22
适应,5.54,1.28
瑞典,5.54,1.61
欧,5.54,1.25
容,5.54,1.31
冲破,5.54,1.31
星,5.54,0.97
真有,5.54,1.3
石油,5.54,1.39
stanford,5.54,1.22
自发,5.54,1.11
衣服,5.54,1.15
田地,5.54,1.33
动态,5.54,1.01
吸收,5.54,1.45
灌溉,5.54,1.13
养护,5.54,1.36
first,5.54,1.49
今天,5.52,1.05
回国,5.52,1.47
長,5.52,1.16
寄托,5.52,1.34
备忘录,5.52,0.89
创刊,5.52,0.91
菜,5.52,1.42
所有,5.52,1.39
授课,5.52,1.05
互相,5.52,1.18
创汇,5.52,1.55
自已,5.52,1.33
高速,5.52,1.42
大选,5.52,1.31
电脑,5.52,1.71
经理,5.52,1.45
一致,5.52,1.27
齐,5.52,1.5
感,5.52,1.4
采集,5.52,1.16
领导,5.52,1.69
威力,5.52,1.22
联盟,5.52,1.05
展现,5.52,1.18
讲课,5.52,1.18
响应,5.52,1.18
常常,5.52,1.05
深刻,5.52,1.31
冰箱,5.52,1.22
课堂,5.52,1.07
巨,5.52,1.55
任教,5.52,0.89
绘图,5.52,1.05
终于,5.52,1.58
重新,5.52,1.16
速度,5.52,1.15
空气,5.52,1.54
电视台,5.52,1.33
兰,5.52,1.3
院子,5.52,1.2
如实,5.52,0.93
治国,5.52,1.33
大潮,5.52,1.18
微妙,5.52,1.31
统一,5.52,1.07
媒体,5.52,1.07
一至,5.52,1.09
聘任,5.52,1.68
藏书,5.52,1.18
迅猛,5.52,1.13
trade,5.52,1.03
剧场,5.52,1.09
驾驭,5.52,1.2
想到,5.52,1.28
京剧,5.52,1.11
语言,5.52,1.09
最初,5.52,1.25
改革,5.52,1.36
意境,5.52,1.4
气氛,5.52,1.52
阳,5.52,0.97
结盟,5.52,1.53
应当,5.52,1.34
修建,5.52,1.34
天下,5.52,1.58
国人,5.52,0.97
发布,5.52,0.95
粮,5.52,1.23
技,5.52,1.18
应变,5.52,1.13
汉族,5.52,1.63
演讲,5.52,1.25
西藏,5.52,1.42
课外,5.52,1.36
轻易,5.52,1.36
海运,5.5,0.95
观,5.5,1.02
周岁,5.5,1.18
娃,5.5,1.46
航运,5.5,1.11
西欧,5.5,1.5
风,5.5,0.97
航天,5.5,1.27
理念,5.5,1.17
汉字,5.5,1.27
扭转,5.5,1.5
册子,5.5,1.18
百科,5.5,1.22
产地,5.5,1.09
质量,5.5,1.23
持久,5.5,1.27
莎士比亚,5.5,1.33
加盟,5.5,1.07
感觉,5.5,1.17
演示,5.5,1.07
能动性,5.5,1.27
营造,5.5,1.17
性教育,5.5,1.18
江苏,5.5,1.25
创,5.5,0.97
开办,5.5,1.18
场景,5.5,0.99
自动化,5.5,1.34
东北,5.5,1.61
致力,5.5,0.95
妥当,5.5,1.66
听取,5.5,1.09
阁下,5.5,0.89
有偿,5.5,1.31
麦,5.5,0.95
城市,5.5,1.22
皮肤,5.5,0.99
注视,5.5,1.2
山上,5.5,1.28
种子,5.5,1.2
书,5.5,1.23
财会,5.5,1.27
开幕,5.5,0.97
总统,5.5,1.54
完全,5.5,1.13
志愿,5.5,1.49
雪,5.5,1.2
渊源,5.5,1.09
起来,5.5,1.05
开端,5.5,1.23
适时,5.5,1.31
图片,5.5,1.09
佛,5.5,2.03
海南,5.5,1.31
参谋,5.5,0.99
外表,5.5,1.11
纪念碑,5.5,1.23
治学,5.5,1.2
繁殖,5.5,1.27
索引,5.5,1.07
车,5.5,1.3
手机,5.5,1.27
切合,5.5,1.07
国防,5.5,1.02
扩充,5.5,1.3
旅客,5.5,1.09
造林,5.5,1.42
打算,5.5,1.33
脸,5.5,1.4
具有,5.5,1.07
秋季,5.5,1.54
生意,5.5,1.23
寂静,5.5,1.43
接待,5.5,1.04
长江,5.5,1.2
施展,5.5,1.15
订单,5.5,1.07
总额,5.5,1.31
空调,5.5,1.18
像,5.5,1.02
权威,5.5,1.49
生殖,5.5,1.28
人士,5.5,1.23
手,5.5,1.34
答案,5.5,1.5
演进,5.5,0.95
use,5.5,1.02
冬,5.5,1.49
待遇,5.5,1.05
今后,5.5,1.04
芬兰,5.5,1.17
储备,5.5,1.31
聘,5.5,0.97
易于,5.5,1.34
湾,5.5,1.3
强烈,5.5,1.33
脑,5.5,1.45
同事,5.5,1.11
运行,5.5,1.36
热点,5.5,0.97
湖,5.5,1.28
王,5.5,1.62
修辞,5.5,0.89
九龙,5.5,1.23
添,5.48,1.13
工艺,5.48,1.34
科教,5.48,1.11
战斗力,5.48,1.59
搭配,5.48,1.57
万物,5.48,1.09
奇异,5.48,1.42
主意,5.48,1.22
