word,happs,stdDev
رخصة,5.96,1.21
محادثة,5.96,0.97
إسمى,5.96,1.24
أقترح,5.96,1.23
شعب,5.96,1.11
مستيقظ,5.96,1.03
الكهرباء,5.96,1.19
التجربة,5.96,1.12
نستمر,5.96,1.05
التخطيط,5.96,1.21
خالد,5.96,1.23
إضافة,5.96,0.81
اكبر,5.96,0.92
أقبل,5.96,1.09
لأحصل,5.96,1.09
أرغب,5.96,1.09
أصعد,5.96,0.9
مهنة,5.96,0.95
واجبي,5.96,1.19
الجيش,5.96,2.02
يهمك,5.94,0.82
يدرك,5.94,0.79
مساعد,5.94,1.0
تجده,5.94,0.91
فعلتها,5.94,1.13
بالماء,5.94,1.27
يزيد,5.94,1.06
إسمك,5.94,1.28
تنتمي,5.94,0.93
الكابتن,5.94,0.89
قلعة,5.94,0.89
بدأنا,5.94,0.84
شرح,5.94,1.02
المواطنين,5.94,1.06
مليء,5.94,0.84
كبيرا,5.94,0.98
علاقتنا,5.94,0.98
الغولف,5.94,1.32
مرتفع,5.94,1.36
عدت,5.94,1.0
الفرنسية,5.94,1.32
مخلوق,5.94,1.08
الليلة,5.94,1.1
للعمل,5.94,1.24
الجمهورية,5.94,1.41
وجهى,5.94,0.91
ترجمة,5.94,1.24
بإمكاننا,5.94,1.13
يسمح,5.94,0.84
قرب,5.94,0.93
بحياتك,5.94,1.3
صورة,5.94,1.15
أعطي,5.94,1.0
يملك,5.94,0.98
قيادة,5.94,0.96
الرياضيات,5.94,1.43
يحصلوا,5.94,0.93
معرفته,5.94,1.0
متاكد,5.94,0.96
يدعو,5.94,0.98
الجدد,5.94,1.39
أكيد,5.94,1.2
نعمل,5.94,1.1
يسعى,5.94,1.11
المدنية,5.94,1.04
نحاول,5.94,1.2
نانسي,5.94,1.39
بحياتي,5.94,1.22
الكبرى,5.94,1.08
آتي,5.94,1.11
أولى,5.94,1.24
المقابلة,5.94,1.17
الكاميرات,5.94,1.1
منزلها,5.94,1.3
الفتية,5.94,1.11
رائد,5.94,1.6
سأحاول,5.94,1.15
أقرب,5.94,1.22
العاصمة,5.94,1.43
ستحصل,5.94,1.04
تاريخ,5.94,1.33
لنحصل,5.94,1.17
يوضح,5.94,0.91
تستحق,5.94,1.02
تفكر,5.94,0.93
طالب,5.94,1.04
نفهم,5.94,0.84
وجهك,5.94,1.06
المدارس,5.94,1.42
الرسائل,5.94,1.17
تصنع,5.94,1.08
دعوة,5.94,1.06
علاقة,5.94,1.2
جميعنا,5.94,1.17
أهمية,5.94,0.82
صدرك,5.94,1.5
النحل,5.94,1.46
القلعة,5.94,1.17
بالتاكيد,5.94,1.06
تستطيعين,5.94,1.15
أعلـم,5.94,0.93
بالظبط,5.94,1.06
المنافسة,5.92,1.29
مدرب,5.92,0.97
تحظى,5.92,1.18
بقوة,5.92,1.07
البرج,5.92,1.21
كلبي,5.92,1.58
يشتري,5.92,0.85
تحصلين,5.92,0.92
عمل,5.92,1.28
بالإمكان,5.92,1.03
السوق,5.92,1.14
رؤية,5.92,0.88
الدمية,5.92,1.43
الواضح,5.92,1.29
الميناء,5.92,1.1
رقمي,5.92,1.14
المركب,5.92,1.1
احصل,5.92,1.12
دكتور,5.92,1.6
yahoo,5.92,1.44
جدآ,5.92,1.28
إستعادة,5.92,1.08
تذكرت,5.92,1.07
قلم,5.92,1.12
ترغب,5.92,1.07
تعالوا,5.92,0.99
عربة,5.92,0.9
لقدومك,5.92,0.88
الأهم,5.92,1.26
تنفس,5.92,1.23
النفط,5.92,1.43
لنبدأ,5.92,0.78
يشرب,5.92,0.97
لصالح,5.92,0.92
يمكنني,5.92,1.14
بالطبع,5.92,0.94
إجتماع,5.92,1.05
أتناول,5.92,0.94
التعرف,5.92,0.94
القوارب,5.92,1.01
تصبحي,5.92,1.07
مليئة,5.92,1.23
يحصل,5.92,1.01
الساحر,5.92,1.59
أحتفظ,5.92,0.83
مهمتي,5.92,0.92
تصدقني,5.92,1.1
سأراك,5.92,0.8
يحل,5.92,0.88
تحقق,5.92,1.18
أفريقيا,5.92,1.24
بأعلى,5.92,1.12
skype,5.92,1.34
مقابلة,5.92,1.1
أخطط,5.92,1.12
سموك,5.92,1.75
الجزر,5.92,1.05
موجوده,5.92,1.12
علاج,5.92,1.63
طالبة,5.92,0.88
إسبانيا,5.92,1.21
كوكب,5.92,1.03
المحادثة,5.92,0.88
أضمن,5.92,0.88
تقدموا,5.92,1.03
فعلنا,5.92,1.07
صنع,5.92,0.99
اكيد,5.92,1.14
يعطي,5.92,0.92
طويل,5.92,1.12
مستشار,5.92,1.47
مستمر,5.92,1.03
سأبقى,5.92,1.01
مفاتيح,5.92,0.99
الفتيان,5.92,1.07
نعلم,5.92,1.07
بجانبي,5.92,1.16
عيناي,5.92,1.43
لتناول,5.92,1.05
تمرين,5.92,1.19
نعثر,5.92,1.19
البشري,5.92,1.18
البنوك,5.92,1.32
يحصلون,5.9,0.89
إيطاليا,5.9,1.47
المصرف,5.9,1.27
يفكرون,5.9,0.95
سوية,5.9,0.95
أرتدي,5.9,1.11
تقترب,5.9,1.07
شركة,5.9,1.09
بيته,5.9,1.18
بجانبك,5.9,1.05
سنعود,5.9,0.84
تعطينى,5.9,1.05
بكثير,5.9,1.04
الرداء,5.9,1.07
يرغب,5.9,0.99
نيو,5.9,0.99
دخول,5.9,0.95
يدوم,5.9,0.91
رسالتك,5.9,0.99
نشاهد,5.9,0.95
معا,5.9,1.25
أقابل,5.9,0.97
بلقائك,5.9,1.33
الدنيا,5.9,1.33
ممثل,5.9,1.2
أريدها,5.9,1.02
الصفقة,5.9,1.28
منتج,5.9,0.91
نعرف,5.9,0.86
صغيره,5.9,1.15
تجيب,5.9,0.99
يعلم,5.9,0.93
يخطط,5.9,1.15
نحل,5.9,1.33
ثوب,5.9,1.07
افكر,5.9,0.91
رجل,5.9,1.3
نريدك,5.9,1.05
اخيرا,5.9,1.46
المعطف,5.9,1.07
تجمع,5.9,1.02
أخيرا,5.9,1.09
الوجه,5.9,0.97
نشعر,5.9,0.93
التنفس,5.9,1.27
تعطيني,5.9,0.81
أعثر,5.9,1.11
قريبين,5.9,1.02
النظر,5.9,1.18
يسير,5.9,1.05
العليا,5.9,1.23
تعرفها,5.9,0.86
للصيد,5.9,1.15
طريقنا,5.9,1.13
أجد,5.9,0.97
يرى,5.9,0.89
الاكثر,5.9,1.05
باستمرار,5.9,0.89
نحصل,5.9,1.05
ستصبح,5.9,0.86
عمره,5.9,1.56
علمنا,5.9,0.97
اصعد,5.9,0.81
عودتك,5.9,0.93
تفهمين,5.9,0.99
تتحقق,5.9,1.02
رايك,5.9,1.11
فكري,5.9,1.07
تسافر,5.9,1.52
مجموعات,5.88,1.1
الشاى,5.88,1.24
أرى,5.88,1.12
دقيق,5.88,1.08
عشت,5.88,1.02
للتفكير,5.88,0.98
تفسير,5.88,0.85
التقيت,5.88,0.92
المفتوحة,5.88,1.08
جواب,5.88,0.8
يمكنهم,5.88,0.98
بتنظيف,5.88,1.06
تقبل,5.88,1.08
خفيفة,5.88,0.75
اعدك,5.88,0.82
أعددت,5.88,1.08
أعطيتني,5.88,0.87
برؤية,5.88,1.21
أفكر,5.88,0.94
أعطى,5.88,0.87
نبض,5.88,1.35
حمام,5.88,1.32
مايرام,5.88,1.06
أفهمه,5.88,1.06
يعمل,5.88,1.04
تعرفت,5.88,0.92
شرابا,5.88,1.12
يعملون,5.88,0.82
أكمل,5.88,1.17
ارتدي,5.88,1.04
أعطيك,5.88,1.1
البلده,5.88,1.08
بمشاهدة,5.88,0.82
جئنا,5.88,0.94
الصدر,5.88,1.41
عرفت,5.88,0.98
أعلى,5.88,0.94
مجيئك,5.88,1.08
الارض,5.88,1.17
خطوة,5.88,0.87
بإمكانك,5.88,1.22
يفتح,5.88,0.85
أقترب,5.88,0.9
المفاتيح,5.88,1.08
نتناول,5.88,1.0
أعطيتك,5.88,1.0
مقهى,5.88,1.17
بسيارة,5.88,1.12
صوتك,5.88,1.08
يشعرون,5.88,0.77
أصبح,5.88,1.1
بدأ,5.88,0.96
ستبدأ,5.88,1.0
الشعب,5.88,1.42
توضح,5.88,0.69
تشعري,5.88,1.0
إنجلترا,5.88,1.22
مدريد,5.88,1.19
العمدة,5.88,1.02
نبدأ,5.88,0.96
سادتي,5.88,1.08
العلاقة,5.88,1.14
جسمك,5.88,1.39
سيصبح,5.88,0.72
لشراء,5.88,1.12
البرية,5.88,1.17
انضم,5.88,0.96
تسمح,5.88,0.9
كافية,5.88,1.12
دائمة,5.88,1.04
الإتصالات,5.88,1.0
نتائج,5.88,1.1
تتذكرين,5.88,0.8
هوليود,5.88,1.53
سأجلب,5.88,1.04
اسمى,5.88,1.14
الجليد,5.88,1.66
احس,5.88,1.08
أمريكية,5.88,1.35
تواعد,5.88,1.15
رؤيتهم,5.88,1.14
تكتشف,5.88,1.02
عين,5.88,1.26
بأمكانك,5.88,1.19
البلد,5.86,1.07
الجنس,5.86,1.98
الرائد,5.86,1.5
الأستاذ,5.86,1.18
يقدم,5.86,0.86
أعلمك,5.86,1.03
اخبارك,5.86,1.03
بالأعلى,5.86,0.95
قادم,5.86,0.83
سيدني,5.86,1.54
مبيعات,5.86,1.01
سنجد,5.86,0.9
هاتف,5.86,1.12
توضيح,5.86,0.97
حركة,5.86,1.32
المؤكد,5.86,1.21
نام,5.86,1.12
الطقس,5.86,1.01
الحمام,5.86,1.39
ليلى,5.86,1.16
أكتوبر,5.86,1.21
نتعامل,5.86,1.12
نتحرك,5.86,0.83
أدرى,5.86,0.95
يستطيع,5.86,0.81
التاريخ,5.86,1.14
يعبر,5.86,0.93
فتيان,5.86,0.99
يحاول,5.86,0.81
أجدها,5.86,0.9
أستمر,5.86,0.86
تودين,5.86,0.81
تعيشين,5.86,1.01
الأرجح,5.86,0.97
تعمل,5.86,1.2
أوضح,5.86,0.83
الدماغ,5.86,1.12
يعطيني,5.86,0.99
متأكد,5.86,1.2
مجلة,5.86,0.88
أعبر,5.86,0.95
أعرفك,5.86,1.01
يبدأ,5.86,0.86
بشعور,5.86,0.9
التغلب,5.86,1.57
وصل,5.86,0.81
أكتب,5.86,1.03
وصلت,5.86,0.97
شخصية,5.86,1.05
الخزانة,5.86,1.11
فيل,5.86,1.23
أحسست,5.86,1.09
أتت,5.86,0.97
يفضل,5.86,0.88
الصغيرة,5.86,1.21
النافذة,5.86,1.09
تدعو,5.86,0.83
الخليج,5.86,1.14
ممارسة,5.86,1.12
المدرسة,5.86,1.32
خططت,5.86,1.12
رساله,5.86,0.78
متواجد,5.86,0.97
طاب,5.86,0.99
العشب,5.86,0.9
انا,5.86,1.21
البحرية,5.86,1.18
شرب,5.86,1.18
الأتصال,5.86,0.9
يراها,5.86,1.01
أحمر,5.86,1.23
اللغة,5.86,1.14
للعيش,5.86,1.18
المدينه,5.86,1.07
البدء,5.86,0.9
عينيه,5.86,1.29
ستجد,5.86,0.95
اتذكر,5.86,0.93
قميصك,5.86,1.05
معكي,5.86,1.03
إتفاق,5.86,0.86
المقبلة,5.84,1.25
قراري,5.84,1.15
هاي,5.84,1.02
شرق,5.84,1.02
وقتك,5.84,1.28
ليله,5.84,1.27
يمارس,5.84,1.0
المبيعات,5.84,1.3
تقابل,5.84,0.87
الدولي,5.84,1.27
حقل,5.84,1.28
اجلك,5.84,1.09
يسوع,5.84,1.56
طويلة,5.84,1.27
عم,5.84,1.09
استعد,5.84,0.77
المالك,5.84,1.18
صنعت,5.84,0.79
موجودا,5.84,1.15
الألمانية,5.84,1.43
وايت,5.84,1.31
يقدر,5.84,0.91
الرجال,5.84,1.3
أتعلم,5.84,1.18
عش,5.84,1.11
حقا,5.84,1.06
الوظائف,5.84,1.48
رأيك,5.84,0.96
عيش,5.84,1.15
دخل,5.84,1.08
شعورك,5.84,1.28
تخطط,5.84,1.09
الصوره,5.84,1.04
يصنع,5.84,1.04
بامكانك,5.84,1.09
رأي,5.84,1.02
تتصل,5.84,1.02
فكر,5.84,1.11
أعرفه,5.84,0.87
ينتظرك,5.84,1.0
أجدك,5.84,0.91
نافذة,5.84,0.91
قريبا,5.84,0.93
يمكننا,5.84,1.0
بالصدفة,5.84,1.27
الملكية,5.84,1.25
القبعة,5.84,1.0
اخترت,5.84,0.82
اعرفك,5.84,0.91
طعم,5.84,1.09
الانضمام,5.84,0.98
سيبقى,5.84,0.93
المطبخ,5.84,1.39
حالك,5.84,1.22
اقدر,5.84,0.87
المجيء,5.84,1.04
تجرى,5.84,1.09
شابه,5.84,1.53
رأيتك,5.84,1.06
لمعرفة,5.84,0.79
أسمي,5.84,1.23
صدقني,5.84,1.08
الناس,5.84,1.3
حصلت,5.84,1.13
فكرت,5.84,0.68
لأجلي,5.84,0.98
منظر,5.84,1.11
طبعا,5.84,0.96
تقدر,5.84,1.02
احتفظ,5.84,0.93
عادت,5.84,0.84
الفضائية,5.84,0.96
نراك,5.84,1.22
صورته,5.84,1.02
الموعد,5.84,1.09
علاقتك,5.84,1.15
يتذكر,5.84,0.84
المنتج,5.84,0.82
عدنا,5.82,1.16
تدريب,5.82,1.16
مكتبى,5.82,1.16
مواطن,5.82,1.19
طلاب,5.82,1.0
سنفعله,5.82,1.1
جانبك,5.82,1.08
كلنا,5.82,1.3
ياصاح,5.82,1.0
تمت,5.82,1.87
البريطانية,5.82,1.3
تسكن,5.82,1.08
المجموعة,5.82,0.92
اعمل,5.82,0.98
عمرو,5.82,1.17
جناح,5.82,1.1
ستأتى,5.82,0.87
بمعرفة,5.82,0.87
تحاول,5.82,1.12
تقفز,5.82,1.04
سأبدأ,5.82,0.9
سأحضر,5.82,0.98
نلت,5.82,1.14
نتأكد,5.82,1.04
الحضور,5.82,1.02
الأساسي,5.82,0.94
المهم,5.82,1.12
خرجنا,5.82,1.17
انجلترا,5.82,1.19
خيار,5.82,1.16
إضافية,5.82,0.9
يجد,5.82,0.8
تريدينه,5.82,0.96
أصبحنا,5.82,1.19
أحدث,5.82,0.92
الميدان,5.82,1.35
لدي,5.82,1.1
مباشرة,5.82,1.12
كلية,5.82,1.35
أجل,5.82,1.08
أصبحت,5.82,0.85
نسمح,5.82,0.98
يجرى,5.82,1.17
الوجوه,5.82,1.02
معاملة,5.82,0.98
المنازل,5.82,1.19
قصتك,5.82,1.02
أعطاني,5.82,0.94
غدا,5.82,1.02
لمشاهدة,5.82,0.85
تدرس,5.82,1.08
تجارب,5.82,1.27
لأجله,5.82,1.04
المفتاح,5.82,0.92
أحضرت,5.82,0.94
ستعمل,5.82,0.96
يستيقظ,5.82,1.04
ظهور,5.82,1.06
ولديك,5.82,1.21
تعلمى,5.82,1.1
لبعضنا,5.82,1.02
للسيارة,5.82,1.0
نمت,5.82,1.61
بإمكانه,5.82,1.04
الكفاية,5.82,1.0
أعطها,5.82,1.04
تتنفس,5.82,0.94
عينى,5.82,1.0
رابطة,5.82,0.92
إفتح,5.82,0.98
درست,5.82,1.16
جئت,5.82,0.94
نورا,5.82,1.12
تحدثنا,5.82,0.96
ترتدي,5.82,0.94
بمناسبة,5.82,0.98
يأتى,5.8,0.93
كول,5.8,1.25
بالعالم,5.8,1.03
نيويورك,5.8,1.68
الحركة,5.8,0.9
نخرج,5.8,0.99
سأجد,5.8,0.99
سنفعل,5.8,0.83
وادي,5.8,1.18
الاحمر,5.8,1.48
السترة,5.8,1.23
أرض,5.8,0.93
اراها,5.8,1.01
وأكثر,5.8,0.86
صغيرة,5.8,1.44
خذها,5.8,1.11
سنكون,5.8,1.12
يعرف,5.8,0.93
أنهض,5.8,1.18
وجود,5.8,0.76
الأمم,5.8,1.16
قررت,5.8,1.07
مخرج,5.8,1.18
أدركت,5.8,0.9
مبكر,5.8,1.34
أية,5.8,1.31
البقاء,5.8,1.28
قارب,5.8,1.16
وأعرف,5.8,0.88
أزرق,5.8,1.03
الترجمه,5.8,1.03
برامج,5.8,0.97
سيصل,5.8,0.95
أترغب,5.8,0.83
ذهني,5.8,0.93
معقول,5.8,0.93
المهنة,5.8,0.97
الجوي,5.8,1.39
معالجة,5.8,1.39
سأدخل,5.8,0.86
بأكثر,5.8,0.93
حالما,5.8,1.16
أراكم,5.8,0.99
الشخصيات,5.8,1.11
تلمسني,5.8,1.34
اسمك,5.8,1.18
سأتصل,5.8,0.78
نسير,5.8,0.81
العودة,5.8,0.97
الجنسية,5.8,1.36
كرجل,5.8,1.09
هامة,5.8,1.16
جاد,5.8,1.36
إسمي,5.8,1.05
المجتمع,5.8,1.39
الاحتفاظ,5.8,0.9
تتمكن,5.8,0.81
تصعد,5.8,0.86
سيد,5.8,1.16
الجواب,5.8,0.86
متجر,5.8,1.16
نعود,5.8,1.01
نال,5.8,1.28
أعطيتها,5.8,0.95
قدمت,5.8,1.03
ناس,5.8,1.14
تجد,5.8,0.9
والكثير,5.8,0.99
تعرفون,5.8,0.88
بدأت,5.8,0.97
مندهش,5.8,1.28
تأكيد,5.8,0.83
وظيفتك,5.8,1.4
دعوه,5.8,0.99
اهم,5.8,0.97
أهم,5.8,0.9
التواجد,5.8,0.97
يسبق,5.8,0.93
نمشي,5.8,0.86
المصعد,5.8,0.99
استمعوا,5.8,0.9
عجب,5.8,1.09
المساعد,5.8,1.09
مهمتك,5.8,1.05
الدولية,5.8,1.21
النوافذ,5.8,1.01
رؤيتها,5.8,1.03
لنتحرك,5.8,0.97
يقفز,5.8,1.09
لتحقيق,5.8,1.09
الأحمر,5.8,1.39
أدرس,5.8,1.07
الفور,5.78,1.39
بلدة,5.78,1.02
أفتح,5.78,0.97
إتصل,5.78,1.18
السفير,5.78,1.06
يمكنه,5.78,0.79
ساعدنا,5.78,1.25
العربة,5.78,0.95
كاليفورنيا,5.78,1.42
يقترب,5.78,1.13
الرسالة,5.78,0.95
حصلوا,5.78,1.34
النظرة,5.78,1.04
أعطيته,5.78,0.86
القديس,5.78,1.5
الممكن,5.78,0.84
تريدنى,5.78,1.07
بالضبط,5.78,1.11
الأراضي,5.78,1.11
مجموعة,5.78,1.02
سمعة,5.78,1.13
عثرت,5.78,1.22
جادة,5.78,1.18
مربية,5.78,1.17
نراه,5.78,0.89
قميص,5.78,1.17
سأتحدث,5.78,1.0
تعرفوا,5.78,0.89
تعلمي,5.78,1.06
تعطينا,5.78,1.04
نصل,5.78,1.22
مدينة,5.78,1.09
حبلى,5.78,1.28
النافذه,5.78,0.74
أتمكن,5.78,0.82
اقرب,5.78,1.04
تدرك,5.78,0.82
أتحدث,5.78,0.84
للوصول,5.78,0.95
الرئيسى,5.78,1.07
مقدمة,5.78,1.07
يهم,5.78,0.86
عصر,5.78,1.18
يسكن,5.78,0.91
بوسعي,5.78,0.97
لدى,5.78,1.04
الغابات,5.78,1.46
سيعمل,5.78,0.71
المكالمات,5.78,1.07
سيبدأ,5.78,0.79
ويمكننا,5.78,1.06
جنيه,5.78,1.56
قادمون,5.78,0.82
موجودة,5.78,1.11
نجد,5.78,0.79
الحركات,5.78,1.09
مائة,5.78,1.25
الملهى,5.78,2.02
التعبير,5.78,0.79
أجري,5.78,1.27
لتحصل,5.78,0.89
تتجول,5.78,0.86
سيأتي,5.78,0.97
استمري,5.78,0.89
تم,5.78,1.18
تذكروا,5.78,1.3
طبيب,5.78,1.61
القدر,5.78,1.47
ترغبين,5.78,0.84
تريني,5.78,0.93
لفريق,5.78,1.23
اعطيك,5.78,0.91
الألمان,5.78,1.25
غد,5.78,0.93
القميص,5.78,1.07
عينه,5.78,1.15
الشاشة,5.78,1.15
أشعر,5.78,0.91
فرنسي,5.78,1.27
توقيعك,5.78,1.09
اركب,5.78,0.89
جسر,5.78,0.97
تدعوه,5.78,0.79
يفكر,5.78,0.95
جسدك,5.78,1.06
حفظ,5.78,0.84
تود,5.78,0.89
بسرعة,5.78,0.95
للناس,5.78,0.95
الخيارات,5.78,0.89
تجربة,5.78,1.22
سمع,5.78,0.91
سيفعل,5.78,1.02
الأرض,5.78,0.95
الجناح,5.78,1.0
بالكثير,5.78,1.09
معكم,5.76,0.82
رقمك,5.76,1.02
شاهد,5.76,0.96
ستأتي,5.76,0.74
يلبس,5.76,1.08
الجسم,5.76,1.27
يقيم,5.76,1.0
افهم,5.76,0.98
الإحتفاظ,5.76,1.12
فم,5.76,1.24
ادري,5.76,1.04
نتصل,5.76,1.0
ممكن,5.76,0.96
سنعمل,5.76,0.8
الصحيفة,5.76,1.14
أجـل,5.76,1.06
أعود,5.76,1.02
تجري,5.76,1.04
المخلوقات,5.76,1.35
سيتم,5.76,0.89
وجهها,5.76,0.85
قرية,5.76,0.94
جميعكم,5.76,1.14
وسيكون,5.76,1.08
دائما,5.76,1.08
ستار,5.76,1.25
أسمح,5.76,0.74
وحاول,5.76,1.1
تصور,5.76,1.17
تحصلي,5.76,0.92
وصفة,5.76,0.94
رجالى,5.76,1.06
للابد,5.76,1.41
صلصة,5.76,1.3
الخطوة,5.76,1.12
بالمزيد,5.76,1.06
أنتهيت,5.76,1.82
تعال,5.76,0.92
أريد,5.76,0.87
الأجهزة,5.76,1.24
ملابسها,5.76,1.15
مكتبك,5.76,1.1
أعلم,5.76,1.12
سيظهر,5.76,0.82
الراقصة,5.76,1.85
صوتي,5.76,0.96
تعالى,5.76,1.14
شاهدت,5.76,0.77
هاتفك,5.76,1.15
مجتمع,5.76,1.08
نكمل,5.76,1.14
حاولوا,5.76,0.87
سافعل,5.76,0.94
know,5.76,1.22
الشيوخ,5.76,1.51
بدء,5.76,0.77
لليلة,5.76,0.96
أجده,5.76,0.77
ترفع,5.76,1.04
سأتولى,5.76,0.85
أحضر,5.76,0.87
يمكنك,5.76,1.02
أتفهم,5.76,1.04
اقترب,5.76,0.8
تسعى,5.76,0.8
اسرع,5.76,1.08
القفز,5.76,1.02
معنا,5.76,0.94
يذكر,5.76,1.15
دوري,5.76,0.89
الدخول,5.76,1.06
تجدي,5.76,0.98
الممثل,5.76,1.15
تأتين,5.76,0.94
يصبح,5.76,0.89
لرؤيته,5.76,0.92
عملنا,5.76,1.08
هارفارد,5.76,1.56
ارتفاع,5.76,1.12
إستعدوا,5.76,0.94
باور,5.76,1.22
للرجال,5.74,1.51
أختار,5.74,0.8
عمرك,5.74,1.21
خذ,5.74,1.03
جولة,5.74,1.01
أنظروا,5.74,0.92
يفسر,5.74,1.08
نحتاجك,5.74,1.23
صلة,5.74,1.03
إسمح,5.74,1.14
الأساسية,5.74,1.12
يمكنها,5.74,0.75
الشرب,5.74,1.47
أعطيها,5.74,0.85
بالترجمة,5.74,0.85
أطول,5.74,0.9
سيأتى,5.74,1.01
تحصل,5.74,0.63
أهدأ,5.74,1.35
الخزنة,5.74,1.05
التأكد,5.74,1.05
والجميع,5.74,0.92
افتحي,5.74,0.85
الشركات,5.74,0.92
اخبرنى,5.74,1.12
طوكيو,5.74,1.19
أمام,5.74,1.07
اعلى,5.74,0.92
راقصة,5.74,2.08
ستصل,5.74,0.88
نستخدم,5.74,0.9
جدا,5.74,1.07
لتصبح,5.74,1.1
غاية,5.74,1.21
توقعت,5.74,1.12
مدينه,5.74,0.94
قابلت,5.74,0.83
البيئة,5.74,1.14
الرأي,5.74,0.96
أعمل,5.74,0.99
الإدارة,5.74,1.19
حسابي,5.74,1.14
العهد,5.74,1.34
تشعرين,5.74,1.05
اسمي,5.74,1.19
ميعاد,5.74,0.94
الطعم,5.74,0.99
يبقى,5.74,0.99
تجرب,5.74,1.1
الشركة,5.74,0.88
أصل,5.74,1.14
آثار,5.74,1.47
صدر,5.74,1.34
كتابة,5.74,1.1
يعود,5.74,1.07
ابدأ,5.74,1.1
إتصال,5.74,1.05
التلال,5.74,1.26
تثبت,5.74,1.19
اصنع,5.74,1.03
لمزيد,5.74,0.92
الكاتب,5.74,1.21
الخيار,5.74,1.07
عمرى,5.74,1.31
الأماكن,5.74,1.21
تعلمت,5.74,1.08
نقدم,5.74,0.78
مباشر,5.74,0.94
إيجاد,5.74,0.83
كافي,5.74,0.92
ترتيب,5.74,0.94
اعود,5.74,0.94
تريده,5.74,0.75
تدعوني,5.74,0.9
التجاري,5.74,1.01
أري,5.74,0.83
تتم,5.74,0.88
المكالمة,5.74,1.07
الخطة,5.74,1.27
يعودون,5.74,0.92
أداء,5.74,0.83
يأتوا,5.74,0.83
تتحدثين,5.74,1.1
الأيدي,5.74,0.92
راعي,5.74,0.88
موجودين,5.74,0.88
جيم,5.74,1.08
أرتدى,5.74,0.85
منة,5.74,1.17
يوجد,5.74,0.9
دخلنا,5.74,0.96
الطويل,5.74,0.99
فرقة,5.74,1.37
حيوانات,5.74,1.74
القط,5.74,1.29
تصبح,5.74,0.92
مالا,5.74,1.19
اتصال,5.74,0.92
أتستطيع,5.74,0.99
جهز,5.74,0.96
للتأكد,5.74,1.01
الرئيسي,5.74,1.07
يحتفظ,5.74,0.92
الكائنات,5.72,1.23
خفيف,5.72,1.33
نفعل,5.72,0.97
افريقيا,5.72,1.4
عيني,5.72,1.07
اوكي,5.72,1.01
سنتحدث,5.72,0.9
آبي,5.72,1.55
مؤكد,5.72,1.11
رئيس,5.72,1.68
أراها,5.72,0.99
تتحدثون,5.72,1.01
الدراسة,5.72,1.41
سكاي,5.72,1.36
سمعتك,5.72,1.16
علاقه,5.72,0.99
الإنجيل,5.72,1.83
تستطع,5.72,0.9
غالية,5.72,1.7
ليصبح,5.72,1.05
اهدئي,5.72,1.51
عملها,5.72,0.81
العرض,5.72,1.01
تراها,5.72,0.95
الستائر,5.72,0.99
تقترح,5.72,1.03
بالمال,5.72,1.51
تذكرني,5.72,1.31
إقامة,5.72,1.18
الإختيار,5.72,0.83
ستأتين,5.72,0.93
الجو,5.72,1.36
تخرجي,5.72,1.26
هوية,5.72,0.93
الرجل,5.72,1.09
حصلتي,5.72,0.93
تروي,5.72,0.99
تسمعني,5.72,0.93
نعبر,5.72,1.07
سكان,5.72,1.03
تعرفى,5.72,1.07
يشاهد,5.72,0.78
أجلك,5.72,0.95
يجدوا,5.72,0.86
الإرسال,5.72,1.03
وجد,5.72,0.86
الحديث,5.72,0.86
تشعر,5.72,0.95
اولا,5.72,1.16
لغة,5.72,0.97
أعطيه,5.72,0.76
ألاف,5.72,0.95
صحيفة,5.72,1.25
المدخل,5.72,0.99
الطويلة,5.72,0.95
الغرفة,5.72,1.05
للمدينة,5.72,0.9
يجمع,5.72,0.86
نمارس,5.72,0.97
الاعمال,5.72,1.07
فمك,5.72,1.07
تنفيذ,5.72,0.99
الفرنسي,5.72,1.05
تذكرة,5.72,1.03
تشغيل,5.72,0.93
أتشعر,5.72,1.18
سراح,5.72,1.11
تكلمنا,5.72,0.99
للدخول,5.72,0.95
أنجلوس,5.72,1.36
افتح,5.72,0.88
أتصلت,5.72,0.93
أتأكد,5.72,0.95
عهد,5.72,0.9
تحدي,5.72,1.28
ولديه,5.72,1.16
تريد,5.72,1.01
اكون,5.72,1.03
أحاول,5.72,1.03
نشأت,5.72,0.78
جيرى,5.72,1.25
ستشعر,5.72,1.11
نادر,5.72,1.11
ترجمه,5.72,1.13
معك,5.72,1.01
صالة,5.72,0.88
تخبرينى,5.72,0.78
الصوت,5.72,0.81
تذاكر,5.72,1.41
سندخل,5.7,1.09
مشاهد,5.7,0.95
كبار,5.7,1.18
غرفة,5.7,1.02
تبدأ,5.7,1.34
سأفعله,5.7,0.81
يفعلها,5.7,0.95
وعدتني,5.7,1.05
قطار,5.7,1.11
ذاكرة,5.7,1.04
مئات,5.7,1.39
القومي,5.7,1.33
وجهه,5.7,0.74
جدية,5.7,1.2
ساعود,5.7,1.02
أبقي,5.7,0.89
أسمعه,5.7,0.91
بنفسى,5.7,1.02
أنـا,5.7,1.22
البلدة,5.7,1.07
مكتب,5.7,1.09
أتعرف,5.7,0.84
عادوا,5.7,1.02
للسيد,5.7,0.93
يتوقع,5.7,0.89
وضعت,5.7,1.13
