word,happs,stdDev
torta,7.04,1.44
ciclismo,7.04,1.26
originales,7.04,1.31
desea,7.04,1.12
bendición,7.04,1.78
deseos,7.04,1.46
pan,7.04,1.35
dormire,7.04,1.24
photo,7.04,1.34
holaa,7.04,1.41
1st,7.04,1.86
compensación,7.04,1.24
sleep,7.04,1.44
decoración,7.04,1.07
idiomas,7.04,1.18
uva,7.04,1.07
vives,7.04,1.47
automóviles,7.04,1.19
crecimiento,7.04,1.26
poeta,7.04,1.11
goce,7.04,1.46
orquesta,7.04,1.29
descanso,7.04,1.23
cantos,7.04,1.28
si,7.04,1.43
fuerza,7.04,1.01
dicha,7.04,1.4
protección,7.04,1.51
mérito,7.02,1.3
entendi,7.02,1.13
entrenar,7.02,1.33
apoyo,7.02,1.58
unicef,7.02,1.56
tranquilo,7.02,1.13
productividad,7.02,1.35
papa,7.02,1.77
noches,7.02,1.48
alimentación,7.02,1.13
ahahaha,7.02,1.49
imagino,7.02,1.35
regala,7.02,1.1
acostarse,7.02,1.02
tía,7.02,1.25
ambiental,7.02,1.12
educativa,7.02,0.98
latina,7.02,1.29
libertador,7.02,1.17
bici,7.02,1.22
planta,7.02,1.22
experto,7.02,1.27
montañas,7.02,1.45
superar,7.02,1.44
leyendo,7.02,1.33
yucatán,7.02,1.39
intelectual,7.02,1.33
-hola,7.02,1.44
deportes,7.02,1.29
europa,7.02,1.46
confiar,7.02,1.13
euros,7.02,1.29
monedas,7.02,1.55
lol,7.0,1.69
online,7.0,1.28
relación,7.0,1.16
yo,7.0,1.54
mejoras,7.0,1.12
film,7.0,1.4
cultural,7.0,1.25
dibujos,7.0,1.12
muchacha,7.0,1.39
turísticos,7.0,1.41
progresos,7.0,1.29
campamento,7.0,1.28
recuerdos,7.0,1.29
ellas,7.0,1.25
naturales,7.0,1.23
compatibles,7.0,1.18
galería,7.0,1.16
videos,7.0,1.23
francia,7.0,1.5
conocí,7.0,1.43
américa,7.0,1.43
real,7.0,1.29
pensamiento,7.0,1.37
expansión,7.0,1.14
canadá,7.0,1.63
logró,7.0,1.31
niño,7.0,1.31
nutrición,7.0,1.05
safe,7.0,1.36
selva,7.0,1.16
gustó,7.0,1.43
compañeros,7.0,1.31
importantes,7.0,1.2
estable,7.0,1.4
campo,7.0,1.11
dormi,7.0,1.43
admiro,7.0,1.39
acepto,6.98,1.22
pinturas,6.98,1.22
titulo,6.98,1.33
reconocimiento,6.98,1.33
novedad,6.98,1.12
humanos,6.98,1.35
nobles,6.98,1.44
famosa,6.98,1.56
latino,6.98,1.38
naturalmente,6.98,1.15
ojos,6.98,1.36
latinoamericano,6.98,1.48
moderna,6.98,1.02
saludo,6.98,1.1
thinking,6.98,1.24
amen,6.98,1.79
noble,6.98,1.27
ventajas,6.98,1.08
ingresos,6.98,1.52
aceptó,6.98,1.3
vip,6.98,1.5
zapatos,6.98,1.77
fino,6.98,1.15
clásicos,6.98,1.1
rubia,6.98,1.49
pura,6.98,1.19
justo,6.98,1.42
halloween,6.98,1.53
lady,6.98,1.27
carita,6.98,1.1
empleo,6.98,1.56
aves,6.98,1.25
palacio,6.98,1.19
songs,6.98,1.41
mente,6.96,1.19
buenooo,6.96,1.56
turismo,6.96,1.35
islas,6.96,1.44
recuerdo,6.96,1.24
special,6.96,1.37
encuentro,6.96,1.14
expertos,6.96,1.29
bienes,6.96,1.29
animales,6.96,1.64
papas,6.96,1.38
xbox,6.96,1.68
privilegio,6.96,1.47
estabilidad,6.96,1.19
español,6.96,1.69
acostada,6.96,1.29
ahaha,6.96,1.98
reflexiones,6.96,1.07
especialidad,6.96,1.18
compatible,6.96,1.32
ciencia,6.96,1.35
herencia,6.96,1.41
bmw,6.96,1.68
suite,6.96,1.32
supremo,6.96,1.58
ipad,6.96,1.67
ejercicio,6.96,1.56
dar,6.96,1.5
evolución,6.96,1.19
plenamente,6.96,1.34
estudiante,6.96,1.03
android,6.96,1.5
piensas,6.96,1.29
lee,6.96,1.41
nene,6.94,1.61
significativo,6.94,1.24
culturas,6.94,1.35
resueltas,6.94,0.96
dinámica,6.94,1.15
proteger,6.94,1.27
universal,6.94,1.27
productivas,6.94,1.33
práctico,6.94,1.25
extranjeras,6.94,1.32
power,6.94,1.38
estudiantes,6.94,1.27
muchas,6.94,1.35
velocidad,6.94,1.28
capaz,6.94,1.06
jugo,6.94,1.24
veracruz,6.94,1.57
castillo,6.94,1.27
karaoke,6.94,1.41
ríos,6.94,1.35
escribir,6.94,1.22
montaña,6.94,1.42
vocación,6.94,1.25
accion,6.94,1.2
expresar,6.94,1.11
participar,6.94,0.89
vídeo,6.94,1.42
arts,6.94,1.38
hi,6.94,1.08
audio,6.94,1.3
cierto,6.94,1.1
conectada,6.94,1.25
poderosa,6.94,1.48
ingreso,6.94,1.33
chevere,6.94,1.89
bebidas,6.94,1.38
avión,6.94,1.3
habilidades,6.94,1.1
invitados,6.94,1.19
salvación,6.94,1.45
invitado,6.94,1.15
gracia,6.94,1.24
vídeos,6.94,1.06
plata,6.94,1.0
aprovechar,6.94,1.15
diseño,6.92,1.21
modernas,6.92,1.21
despierto,6.92,1.34
sonido,6.92,1.35
caballeros,6.92,1.54
librería,6.92,1.56
potencial,6.92,1.44
nosotros,6.92,1.14
tenerte,6.92,1.01
organizado,6.92,1.16
muchoo,6.92,1.44
bar,6.92,1.12
cerveza,6.92,1.82
iphone,6.92,1.75
ricos,6.92,1.66
listos,6.92,1.01
compro,6.92,1.16
ojitos,6.92,1.12
integridad,6.92,1.37
grande,6.92,1.19
antojo,6.92,1.52
costa,6.92,1.4
inglés,6.92,1.44
nobleza,6.92,1.58
people,6.92,1.44
conocerte,6.92,1.07
populares,6.92,1.37
sport,6.92,1.34
asado,6.92,1.24
compartiendo,6.92,1.03
manejar,6.92,1.31
radio,6.92,1.14
especializada,6.92,1.23
álbum,6.92,1.16
duermen,6.92,1.32
responsable,6.92,1.32
filme,6.92,1.32
incredible,6.92,1.7
house,6.92,1.59
escritor,6.92,1.41
electrónicos,6.92,1.4
novedades,6.92,1.18
lograron,6.92,1.14
wish,6.92,1.23
vivimos,6.92,1.29
homenaje,6.92,1.21
mua,6.92,1.66
diez,6.92,1.48
dollars,6.92,1.48
quiere,6.92,1.4
cerebro,6.92,1.51
importancia,6.92,1.34
first,6.92,1.54
afirmación,6.9,1.27
pintura,6.9,1.36
mucho,6.9,1.17
orgánica,6.9,1.07
ingenieros,6.9,1.68
bieen,6.9,1.67
crece,6.9,1.3
maya,6.9,1.58
entrenamiento,6.9,1.22
porvenir,6.9,1.25
muchísimas,6.9,1.22
mejora,6.9,1.25
hispano,6.9,1.56
efectiva,6.9,1.23
concurso,6.9,0.91
opinar,6.9,1.18
limpia,6.9,1.58
organizada,6.9,1.18
deportivas,6.9,1.17
estima,6.9,1.25
equilibrio,6.9,1.22
jeje,6.9,1.09
volkswagen,6.9,1.34
dedicado,6.9,1.02
reconocido,6.9,1.28
baratos,6.9,1.46
twitteando,6.9,1.42
almas,6.9,1.4
londres,6.9,1.61
vestido,6.9,1.4
inolvidable,6.9,1.43
poderoso,6.9,1.75
yourself,6.9,1.46
segura,6.9,1.18
espirituales,6.9,1.47
california,6.9,1.43
modernidad,6.9,1.31
diversidad,6.9,1.25
tranquila,6.9,1.11
certeza,6.9,1.22
personalidad,6.9,1.15
always,6.9,1.28
trascendencia,6.9,1.33
deportivo,6.9,1.39
ilusión,6.88,1.84
famosas,6.88,1.75
oportuno,6.88,1.32
ser,6.88,1.27
solución,6.88,1.29
pintor,6.88,1.08
desarrollados,6.88,1.17
efectivamente,6.88,1.22
electrónica,6.88,1.27
cosita,6.88,1.3
face,6.88,1.26
muñeca,6.88,1.35
primero,6.88,1.47
comí,6.88,0.98
celular,6.88,1.33
wireless,6.88,1.39
mago,6.88,1.45
vital,6.88,1.24
acompañado,6.88,1.14
hehehe,6.88,1.38
pagado,6.88,1.41
ipod,6.88,1.64
easy,6.88,1.51
efectivo,6.88,1.29
voluntarios,6.88,1.04
duermo,6.88,1.17
justa,6.88,1.12
skype,6.88,1.38
casas,6.88,1.29
bibliotecas,6.88,1.27
discos,6.88,1.41
entendí,6.88,1.06
open,6.88,1.15
certificación,6.88,1.42
francesa,6.88,1.52
alternativas,6.88,1.1
favorited,6.88,1.59
queriendo,6.88,1.29
caminar,6.88,1.17
europeas,6.88,1.38
isla,6.88,1.41
ilustración,6.88,1.14
costumbres,6.88,1.15
galerías,6.88,1.29
exactamente,6.88,1.27
comprender,6.86,1.11
azules,6.86,1.34
portátil,6.86,1.05
corona,1.72,0.97
ayude,6.86,1.41
aprende,6.86,1.37
tokio,6.86,1.47
eterno,6.86,1.64
jesus,6.86,1.95
navegar,6.86,1.37
carrera,6.86,1.29
privilegios,6.86,1.32
convicción,6.86,1.44
popular,6.86,1.36
tío,6.86,1.18
ilustre,6.86,1.01
everyone,6.86,1.34
encontré,6.86,1.26
continuidad,6.86,1.18
deportivos,6.86,1.23
derechos,6.86,1.37
brasil,6.86,1.43
master,6.86,1.46
científicos,6.86,1.29
ventaja,6.86,1.26
cosecha,6.86,1.25
lana,6.86,1.5
noche,6.86,1.34
vivan,6.86,1.51
pienso,6.86,1.23
productiva,6.86,1.36
autos,6.86,1.26
cámara,6.86,1.4
mp4,6.86,1.39
correr,6.86,1.29
enseña,6.86,1.12
cuida,6.86,1.2
promesa,6.86,1.01
jaaa,6.86,1.57
filosofía,6.84,1.61
estudio,6.84,1.2
aeropuerto,6.84,1.09
beber,6.84,1.65
mÁs,6.84,1.48
pc,6.84,1.3
muack,6.84,1.68
recibir,6.84,1.27
baloncesto,6.84,1.38
ejercicios,6.84,1.23
peli,6.84,1.4
bahía,6.84,1.33
mia,6.84,1.22
negocio,6.84,1.52
tengo,6.84,1.18
carreras,6.84,1.28
curiosidades,6.84,1.15
visitantes,6.84,1.15
lectura,6.84,1.54
caridad,6.84,1.57
crea,6.84,1.17
verdes,6.84,1.17
ilusiones,6.84,1.4
retrato,6.84,1.18
leemos,6.84,1.35
deportiva,6.84,1.28
acostar,6.84,1.18
fuertes,6.84,1.43
internacionales,6.84,1.23
donaciones,6.84,1.38
okay,6.84,1.46
world,6.84,1.35
conversación,6.84,1.04
proposito,6.84,1.48
gift,6.84,1.71
coches,6.84,1.35
dormí,6.84,1.49
renovación,6.84,1.23
oaxaca,6.84,1.3
oferta,6.84,1.35
orgulloso,6.84,1.6
algodón,6.84,1.27
válidos,6.84,1.08
sobrio,6.84,1.35
listo,6.84,1.23
historias,6.82,1.49
player,6.82,1.51
vibra,6.82,1.29
conocer,6.82,1.24
verde,6.82,1.38
facebook,6.82,1.76
mundial,6.82,1.29
ordenado,6.82,1.21
mayas,6.82,1.3
mp3,6.82,1.48
exacto,6.82,1.24
miami,6.82,1.62
unico,6.82,1.29
palacios,6.82,1.44
momentos,6.82,1.16
viven,6.82,1.29
gustaría,6.82,1.29
maíz,6.82,1.3
curiosidad,6.82,1.3
ligar,6.82,1.27
e-mail,6.82,1.19
todo,6.82,1.26
rápido,6.82,1.17
competente,6.82,1.3
adoptar,6.82,1.14
profesiones,6.82,1.26
fuerzas,6.82,1.45
memoria,6.82,1.29
vencer,6.82,1.75
perla,6.82,1.38
tecnologías,6.82,1.38
digital,6.82,1.24
espíritu,6.82,1.34
creador,6.82,1.73
light,6.82,1.52
realizado,6.82,1.17
perrita,6.82,1.99
realizarse,6.82,1.35
celulares,6.82,1.3
bendiga,6.82,1.62
inbox,6.82,1.22
escuchar,6.82,0.96
trabajador,6.8,1.36
independientes,6.8,1.54
enciclopedia,6.8,1.23
versos,6.8,1.2
estética,6.8,1.44
totalmente,6.8,1.28
conocidos,6.8,1.14
liked,6.8,1.12
imágenes,6.8,1.47
precisión,6.8,1.16
horizonte,6.8,1.41
acostado,6.8,1.29
entendimiento,6.8,0.9
comen,6.8,1.18
cartelera,6.8,1.14
nubes,6.8,1.59
recordar,6.8,1.11
rio,6.8,1.16
fe,6.8,1.7
reales,6.8,1.28
ficción,6.8,1.44
verdades,6.8,1.43
iluminación,6.8,1.34
funcional,6.8,1.16
respuesta,6.8,1.11
sueldos,6.8,1.74
mío,6.8,1.23
seguro,6.8,1.14
alternativa,6.8,1.07
memorias,6.8,1.32
lluvia,6.8,1.43
avanzada,6.8,1.36
sostenible,6.8,1.34
bicis,6.8,1.28
protagonista,6.8,1.28
alcanzó,6.8,1.25
sobrina,6.8,1.39
digitales,6.8,1.31
avances,6.8,1.2
1ero,6.8,1.96
vigor,6.8,1.5
parientes,6.8,1.31
ambientales,6.8,1.47
humanas,6.8,1.11
muchisimas,6.8,1.44
compromiso,6.8,1.78
deseando,6.8,1.26
quebec,6.8,1.76
económico,6.8,1.25
estudios,6.8,1.41
leídos,6.8,1.28
buenoo,6.8,1.63
interesa,6.8,1.34
galeria,6.78,1.28
inglaterra,6.78,1.61
recuperación,6.78,1.47
vista,6.78,1.23
lyrics,6.78,1.13
célebre,6.78,1.25
plena,6.78,1.42
primos,6.78,1.2
participación,6.78,1.22
disponibilidad,6.78,1.25
televisión,6.78,1.68
naranja,6.78,1.25
salu2,6.78,1.83
claramente,6.78,1.15
visitas,6.78,1.13
guadalajara,6.78,1.36
manchester,6.78,1.58
yahoo,6.78,1.59
viviendo,6.78,1.31
maestro,6.78,1.3
grecia,6.78,1.37
año♥,6.78,1.56
completas,6.78,1.31
desarrollar,6.78,1.22
mirada,6.78,1.27
respira,6.78,1.36
sexual,6.78,1.64
accesibilidad,6.78,1.22
unidas,6.78,1.2
queremos,6.78,1.23
porfavor,6.78,1.69
facilitar,6.78,1.02
compu,6.78,1.31
estímulo,6.78,1.25
activa,6.78,1.13
filosófica,6.78,1.27
iniciativa,6.78,1.23
ps3,6.78,1.76
florida,6.78,1.36
información,6.78,1.39
madurar,6.78,1.25
estilo,6.78,1.22
cumplir,6.78,1.43
especialistas,6.78,1.2
principios,6.78,1.31
completos,6.76,1.14
iniciativas,6.76,1.19
encontrarse,6.76,1.27
dear,6.76,1.38
understand,6.76,1.22
título,6.76,1.29
resolver,6.76,1.27
casará,6.76,1.29
mensajes,6.76,1.14
encontre,6.76,1.24
perdonar,6.76,1.67
europea,6.76,1.35
notable,6.76,1.25
aliados,6.76,1.17
comi,6.76,1.36
compra,6.76,1.41
hotels,6.76,1.29
infantiles,6.76,1.45
tradiciones,6.76,1.24
esencia,6.76,1.24
lecturas,6.76,1.15
hehe,6.76,1.32
barco,6.76,1.19
legítimo,6.76,1.12
máxima,6.76,1.39
portátiles,6.76,1.29
inversión,6.76,1.72
filósofo,6.76,1.3
retos,6.76,1.56
propio,6.76,1.0
australia,6.76,1.51
prima,6.76,1.19
leí,6.76,1.22
famosos,6.76,1.39
creadores,6.76,1.41
duerma,6.76,1.22
arroz,6.76,1.19
cámaras,6.76,1.3
tíos,6.76,1.08
siempre,6.76,1.41
entender,6.76,1.15
sexuales,6.76,1.52
cuidate,6.76,1.39
bendito,6.76,2.03
garantía,6.76,1.27
expresiones,6.76,1.25
consolas,6.76,1.38
afirmar,6.76,1.3
shop,6.76,1.19
intentarlo,6.74,1.19
primito,6.74,1.48
mio,6.74,1.37
ropa,6.74,1.23
caballos,6.74,1.12
primas,6.74,1.23
come,6.74,1.21
everywhere,6.74,1.34
downloads,6.74,1.32
completa,6.74,1.24
imagenes,6.74,1.26
único,6.74,1.24
apple,6.74,1.44
firefox,6.74,1.38
modernización,6.74,1.7
hotmail,6.74,1.38
destino,6.74,1.23
sonidos,6.74,1.35
fuente,6.74,1.14
vestidos,6.74,1.47
tocar,6.74,1.35
contemporáneo,6.74,1.07
encontrar,6.74,1.08
chat,6.74,1.41
agusto,6.74,1.64
story,6.74,1.26
documentales,6.74,1.41
consciente,6.74,1.21
performance,6.74,1.35
computación,6.74,1.27
lógico,6.74,1.27
adopción,6.74,1.41
global,6.74,1.4
gran,6.74,1.07
onda,6.74,1.19
gustaria,6.74,1.37
determinación,6.74,1.34
destaca,6.74,1.16
literario,6.74,1.32
profesión,6.74,1.14
movilidad,6.74,1.27
nuevooo,6.74,1.85
reproductor,6.74,1.23
tradición,6.74,1.47
amplio,6.74,1.34
primita,6.74,1.43
car,6.74,1.37
neuronas,6.74,1.4
leyenda,6.74,1.31
eyes,6.74,1.27
comprensión,6.74,1.12
sip,6.74,1.45
puedo,6.74,1.19
muchooo,6.74,1.63
suiza,6.74,1.41
concursos,6.74,1.4
recuperar,6.74,1.21
primo,6.72,1.11
album,6.72,1.21
pijama,6.72,1.49
arroyo,6.72,1.39
alta,6.72,1.26
piensan,6.72,1.07
apetece,6.72,0.95
lees,6.72,1.25
encontrado,6.72,1.25
design,6.72,1.41
herederos,6.72,1.39
desarrollado,6.72,1.37
download,6.72,1.25
ajaj,6.72,1.83
development,6.72,1.36
rosa,6.72,1.46
mega,6.72,1.39
curioso,6.72,0.99
facultad,6.72,1.49
roma,6.72,1.44
eventos,6.72,1.46
dispuesto,6.72,1.28
dormido,6.72,1.74
diseños,6.72,0.95
avance,6.72,1.11
llegaste,6.72,1.34
primera,6.72,1.26
considerado,6.72,1.14
green,6.72,1.23
sigueme,6.72,1.23
rumba,6.72,1.25
producir,6.72,1.28
avatar,6.72,1.36
visita,6.72,0.99
participa,6.72,1.09
visión,6.72,1.13
distinguido,6.72,1.26
rescate,6.72,1.54
contratar,6.72,1.34
feel,6.72,1.49
arreglar,6.72,1.26
aprovecha,6.72,1.18
modelo,6.72,1.23
eterna,6.72,1.65
antropología,6.72,1.39
motos,6.72,1.59
documental,6.72,1.37
mil,6.72,1.26
primeros,6.72,1.26
válido,6.7,1.13
fomentar,6.7,1.15
actividad,6.7,1.18
moneda,6.7,1.47
fresa,6.7,1.75
realizar,6.7,1.17
superior,6.7,1.4
actual,6.7,1.2
potencia,6.7,1.39
park,6.7,1.47
ella,6.7,1.45
manualidades,6.7,1.28
educativas,6.7,1.11
creer,6.7,1.15
realizados,6.7,1.28
exactitud,6.7,1.31
email,6.7,1.23
conciencia,6.7,1.37
sopa,6.7,1.11
ambiente,6.7,1.34
capacidad,6.7,1.07
capaces,6.7,1.34
tecnológico,6.7,1.46
twittear,6.7,1.67
traducciones,6.7,1.17
conectado,6.7,1.07
masters,6.7,1.37
leido,6.7,1.27
entiendo,6.7,1.25
consejo,6.7,1.11
honra,6.7,1.63
soltero,6.7,1.67
euro,6.7,1.27
proud,6.7,1.66
convencido,6.7,1.2
humanidades,6.7,1.27
constante,6.7,1.11
residencial,6.7,1.2
bravo,6.7,1.45
star,6.7,1.61
video,6.7,1.2
seno,6.7,1.39
consejos,6.7,1.13
bluetooth,6.7,1.33
científico,6.7,1.62
animal,6.7,1.62
aeropuertos,6.7,1.85
visitar,6.7,1.11
acceder,6.7,1.31
feeling,6.7,1.64
contactos,6.7,1.27
creación,6.7,1.17
podré,6.7,1.34
humana,6.7,1.22
colabora,6.7,1.09
social,6.7,1.3
extranjero,6.7,1.4
alianza,6.7,1.31
web,6.68,1.22
abierto,6.68,1.32
quieres,6.68,1.27
bed,6.68,1.28
messenger,6.68,1.5
países,6.68,1.46
photoshop,6.68,1.53
corre,6.68,1.22
cooperación,6.68,1.24
cumplen,6.68,1.06
hoteles,6.68,1.27
vibras,6.68,1.27
posibilidad,6.68,1.13
sentir,6.68,1.48
entenderse,6.68,1.11
orígenes,6.68,1.39
ingles,6.68,1.57
wallpapers,6.68,1.33
integración,6.68,1.1
resuelta,6.68,1.27
ingeniero,6.68,1.53
escucha,6.68,1.15
literarias,6.68,1.3
cuerpo,6.68,1.32
puramente,6.68,1.11
llegó,6.68,1.36
confirmado,6.68,1.22
river,6.68,1.46
rápida,6.68,1.11
rapido,6.68,1.15
¿quieres,6.68,1.28
más,6.68,1.17
actuar,6.68,1.24
nieto,6.68,1.65
chingon,6.68,2.41
reunidos,6.68,1.24
inmenso,6.68,1.45
diálogo,6.68,1.13
evento,6.68,1.33
Ձ01Ձ,6.66,1.44
espacio,6.66,1.32
intercambio,6.66,1.29
intensidad,6.66,1.36
propuestas,6.66,1.22
cita,6.66,1.39
berlin,6.66,1.67
big,6.66,1.38
japon,6.66,1.52
france,6.66,1.35
crecí,6.66,1.12
provecho,6.66,1.02
autorizado,6.66,1.42
quijote,6.66,1.38
encuentros,6.66,1.17
azul,6.66,1.33
nace,6.66,1.17
actualización,6.66,1.19
business,6.66,1.53
castellano,6.66,1.22
compa,6.66,1.59
trabajadores,6.66,1.19
terraza,6.66,1.26
invito,6.66,1.06
costas,6.66,1.64
adecuada,6.66,1.06
utilidades,6.66,1.51
tango,6.66,1.15
río,6.66,1.48
colaboración,6.66,1.42
clientes,6.66,1.17
completamente,6.66,1.35
dólar,6.66,1.59
escuchado,6.66,1.3
especialmente,6.66,1.35
siente,6.66,1.22
precisa,6.66,1.21
apartamento,6.66,1.49
suecia,6.66,1.36
logrado,6.66,1.64
mtv,6.66,1.67
verme,6.66,1.19
acuerdos,6.66,1.47
histórico,6.66,1.39
entienden,6.66,1.22
observar,6.66,1.17
ejemplar,6.64,1.35
día,6.64,1.24
utilidad,6.64,1.26
irlanda,6.64,1.5
fan,6.64,1.5
lectores,6.64,1.29
chiapas,6.64,1.61
conseguido,6.64,1.35
paciencia,6.64,1.77
lista,6.64,1.44
visual,6.64,1.17
puerto,6.64,1.32
académicos,6.64,1.45
habitación,6.64,1.14
holanda,6.64,1.45
sony,6.64,1.29
noviembre,6.64,1.51
escuchando,6.64,1.08
restauración,6.64,1.17
francés,6.64,1.34
conservación,6.64,0.92
cocina,6.64,1.57
quieren,6.64,1.31
vuelos,6.64,1.12
actriz,6.64,1.08
dragon,6.64,1.66
honored,6.64,1.68
activos,6.64,1.22
seda,6.64,1.38
semillas,6.64,1.1
alcanzado,6.64,1.35
vodka,6.64,1.64
moda,6.64,1.44
ave,6.64,1.44
actuación,6.64,1.12
despierta,6.64,1.38
comienzan,6.64,1.22
completar,6.64,1.22
gym,6.64,1.41
apareció,6.64,1.31
construir,6.64,1.27
jesús,6.64,1.77
todoos,6.64,1.5
esencial,6.64,1.32
consola,6.64,1.57
jueves,6.64,1.35
cristo,6.64,1.89
redes,6.64,1.38
vernos,6.64,1.19
muchachos,6.64,1.37
tips,6.64,1.06
actualizar,6.64,1.1
n_n,6.64,1.66
yooo,6.64,1.66
pronto,6.64,1.08
residencia,6.64,1.31
educativo,6.62,1.26
adquirir,6.62,1.24
descubre,6.62,1.24
instrumentos,6.62,1.31
legítima,6.62,1.18
compañia,6.62,1.28
huerta,6.62,1.16
tienda,6.62,1.29
sientes,6.62,1.07
vivienda,6.62,1.1
jaa,6.62,1.47
prestaciones,6.62,1.38
piensa,6.62,1.32
blanca,6.62,1.5
king,6.62,1.59
embarazada,6.62,1.69
desarrollo,6.62,1.18
escucho,6.62,1.01
city,6.62,1.26
instrumento,6.62,1.4
conocemos,6.62,1.21
realizadas,6.62,1.32
ordenadores,6.62,1.47
encontraron,6.62,1.29
comprar,6.62,1.23
constancia,6.62,1.58
enorme,6.62,1.47
equipo,6.62,1.32
variedades,6.62,1.28
continuar,6.62,1.09
volví,6.62,1.21
really,6.62,1.37
reunir,6.62,1.12
pesos,6.62,1.77
vegas,6.62,1.32
resolvió,6.62,1.35
sabia,6.62,1.21
disco,6.62,1.1
valle,6.62,1.26
defensores,6.62,1.5
bebida,6.62,1.23
europeos,6.62,1.38
casar,6.62,1.68
cerca,6.62,1.07
air,6.62,1.32
patria,6.62,1.48
mx,6.62,1.7
lanzamiento,6.62,1.05
eróticos,6.62,1.9
actualizado,6.62,1.34
reto,6.62,1.4
consiguió,6.62,1.14
wishing,6.62,1.31
pasé,6.62,1.44
prevenir,6.62,1.12
dirigir,6.62,1.48
1er,6.62,1.47
única,6.62,1.32
mucha,6.6,1.5
tenis,6.6,1.2
lenguaje,6.6,1.29
corriendo,6.6,1.07
destinos,6.6,1.2
salvo,6.6,1.26
austria,6.6,1.41
join,6.6,1.37
comparte,6.6,1.36
futura,6.6,1.12
iniciar,6.6,1.11
negocios,6.6,1.26
escuelas,6.6,1.55
shakira,6.6,1.88
acuerdo,6.6,1.2
vehículos,6.6,1.23
todoss,6.6,1.46
puedes,6.6,1.21
hablar,6.6,1.07
detalle,6.6,1.31
clásica,6.6,1.31
touch,6.6,1.16
japón,6.6,1.56
today,6.6,1.31
recomendado,6.6,1.25
programa,6.6,1.34
resultados,6.6,1.34
narnia,6.6,1.47
garantizar,6.6,1.46
mac,6.6,1.75
gala,6.6,1.34
profundo,6.6,1.36
comprador,6.6,1.12
preparado,6.6,1.29
venta,6.6,1.31
multimedia,6.6,1.14
inmensa,6.6,1.78
colección,6.6,1.09
morning,6.6,1.5
luces,6.6,1.09
contratación,6.6,1.32
tonight,6.6,1.23
arquitectura,6.6,1.23
altas,6.6,1.37
tiendas,6.6,1.11
disponibles,6.6,1.16
supera,6.6,1.16
comunidad,6.6,1.2
recibi,6.6,1.12
ingeniería,6.6,1.34
aprueba,6.6,1.25
sofá,6.6,1.12
cultivos,6.58,1.31
vigente,6.58,1.14
gustado,6.58,1.07
especialista,6.58,1.33
maestros,6.58,1.44
conozco,6.58,1.16
growing,6.58,1.2
ciencias,6.58,1.4
plazas,6.58,1.4
carnal,6.58,1.42
pude,6.58,1.53
nuestro,6.58,1.2
exclusiva,6.58,1.23
sociales,6.58,1.4
chiquita,6.58,1.44
maestra,6.58,1.25
campos,6.58,1.33
empieza,6.58,1.39
centenario,6.58,1.42
desempeño,6.58,1.36
dispuestos,6.58,1.14
programación,6.58,1.4
promover,6.58,1.01
ibiza,6.58,1.79
caballo,6.58,1.23
done,6.58,1.34
personas,6.58,1.29
believe,6.58,1.7
reunión,6.58,1.5
personajes,6.58,1.03
aprovechamiento,6.58,1.55
recomendamos,6.58,1.14
mérida,6.58,1.26
principe,6.58,1.69
you,6.58,1.23
creado,6.58,1.21
speed,6.58,1.28
relato,6.58,1.11
defender,6.58,1.62
importas,6.58,1.4
lector,6.58,1.2
masculino,6.58,1.37
cliente,6.58,1.28
tios,6.58,1.31
jugador,6.58,1.01
móviles,6.58,1.26
fans,6.58,1.21
estimado,6.58,1.37
arriba,6.58,1.34
futbol,6.58,2.09
activado,6.58,1.01
creando,6.58,1.18
abierta,6.58,0.95
mensaje,6.58,1.09
rápidamente,6.58,1.23
listening,6.58,1.29
conoce,6.58,1.09
english,6.58,1.8
permanencia,6.58,1.16
acción,6.58,1.16
guía,6.58,1.16
construido,6.58,1.18
proyectos,6.58,1.36
consentimiento,6.58,1.42
propietario,6.58,1.63
anoche,6.58,1.34
rights,6.58,1.25
despertando,6.58,1.62
incluidos,6.58,1.16
aumenta,6.58,1.26
tia,6.58,1.18
soltera,6.58,1.74
recomendaciones,6.58,1.07
poseer,6.58,1.18
todos,6.58,1.53
high,6.58,1.39
desarrolla,6.56,1.2
anime,6.56,1.49
recibió,6.56,1.18
expresa,6.56,1.25
franco,6.56,1.58
cumplimiento,6.56,1.62
fb,6.56,1.47
esposo,6.56,1.74
ame,6.56,1.99
leído,6.56,1.16
carros,6.56,1.49
igualmente,6.56,1.16
sensacion,6.56,1.53
sueño,6.56,1.94
ayudan,6.56,0.97
menú,6.56,1.34
transformación,6.56,1.53
hotel,6.56,1.25
compadre,6.56,1.57
infante,6.56,1.15
leche,6.56,1.28
ford,6.56,1.46
traducción,6.56,1.2
care,6.56,1.36
movimiento,6.56,1.05
dia,6.56,1.3
space,6.56,1.23
sencillo,6.56,1.34
webcam,6.56,1.25
indicado,6.56,1.2
grax,6.56,1.45
publicaciones,6.56,1.16
personaje,6.56,1.34
identidad,6.56,1.34
pic,6.56,1.58
abril,6.56,1.07
tv,6.56,1.28
pensando,6.56,1.46
científica,6.56,1.3
adele,6.56,1.55
sanidad,6.56,1.28
followers,6.56,1.39
príncipe,6.56,1.55
propongo,6.56,1.21
pasta,6.56,1.43
