source,domain,chart,region,date,position,title,artist,url,scraped_at
billboard,billboard.com,hot-100,,2012-06-02,26,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,27,Climax,Usher,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,28,Drank In My Cup,Kirko Bangz,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,29,I Won't Give Up,Jason Mraz,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,30,Titanium,David Guetta Featuring Sia,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,31,Somethin' 'Bout A Truck,Kip Moore,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,32,Birthday Cake,Rihanna Featuring Chris Brown,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,33,Fly Over States,Jason Aldean,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,34,We Found Love,Rihanna Featuring Calvin Harris,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,35,Set Fire To The Rain,Adele,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,36,Faded,Tyga Featuring Lil Wayne,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,37,Turn Me On,David Guetta Featuring Nicki Minaj,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,38,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,39,Sexy And I Know It,LMFAO,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,40,Good Feeling,Flo Rida,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,41,Cashin' Out,Ca$h Out,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,42,Everybody Talks,Neon Trees,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,43,Give Your Heart A Break,Demi Lovato,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,44,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,45,Eyes Open,Taylor Swift,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,46,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,47,Paradise,Coldplay,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,48,Too Close,Alex Clare,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,49,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,50,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,51,Over You,Miranda Lambert,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,52,So Good,B.o.B,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,53,Leave You Alone,Young Jeezy Featuring Ne-Yo,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,54,Even If It Breaks Your Heart,Eli Young Band,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,55,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,56,No Hurry,Zac Brown Band,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,57,Better Than I Used To Be,Tim McGraw,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,58,"Work Hard, Play Hard",Wiz Khalifa,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,59,Come Over,Kenny Chesney,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,60,Right By My Side,Nicki Minaj Featuring Chris Brown,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,61,Ayy Ladies,Travis Porter Featuring Tyga,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,62,No Lie,2 Chainz Featuring Drake,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,63,HYFR (Hell Ya F*****g Right),Drake Featuring Lil Wayne,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,64,You Don't Know Her Like I Do,Brantley Gilbert,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,65,We Run The Night,Havana Brown Featuring Pitbull,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,66,Burn It Down,Linkin Park,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,67,Some Nights,fun.,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,68,Turn Up The Music,Chris Brown,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,69,Heart Attack,Trey Songz,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,70,Beers Ago,Toby Keith,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,71,Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,72,(Kissed You) Good Night,Gloriana,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,73,5-1-5-0,Dierks Bentley,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,74,Tongue Tied,Grouplove,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,75,Banjo,Rascal Flatts,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,76,One Thing,One Direction,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,77,Wanted,Hunter Hayes,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,78,Midnight City,M83.,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,79,Time Is Love,Josh Turner,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,80,Drink On It,Blake Shelton,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,81,Little Talks,Of Monsters and Men,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,82,Crew Love,Drake Featuring The Weeknd,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,83,Feel Like A Rock Star,Kenny Chesney & Tim McGraw,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,84,Fine By Me,Andy Grammer,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,85,Dancin' Away With My Heart,Lady Antebellum,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,86,Got My Country On,Chris Cagle,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,87,Postcard From Paris,The Band Perry,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,88,Why Ya Wanna,Jana Kramer,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,89,Let's Go,Calvin Harris Featuring Ne-Yo,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,90,Nobody's Perfect,J. Cole Featuring Missy Elliott,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,91,Both Of Us,B.o.B Featuring Taylor Swift,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,92,Whistle,Flo Rida,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,93,This Ole Boy,Craig Morgan,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,94,Ai Se Eu Te Pego,Michel Telo,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,95,The Fighter,Gym Class Heroes Featuring Ryan Tedder,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,96,Bangarang,Skrillex Featuring Sirah,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,97,Same Damn Time,Future,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,98,Angel Eyes,Love And Theft,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,99,Tonight (Best You Ever Had),John Legend Featuring Ludacris,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,100,Cowboys And Angels,Dustin Lynch,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2013-06-01,1,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,2,Just Give Me A Reason,P!nk Featuring Nate Ruess,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,3,Mirrors,Justin Timberlake,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,4,When I Was Your Man,Bruno Mars,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,5,Stay,Rihanna Featuring Mikky Ekko,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,6,Cruise,Florida Georgia Line Featuring Nelly,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,7,Come & Get It,Selena Gomez,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,8,Radioactive,Imagine Dragons,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,9,I Love It,Icona Pop Featuring Charli xcx,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,10,Get Lucky,Daft Punk Featuring Pharrell Williams,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,11,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,12,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,13,The Way,Ariana Grande Featuring Mac Miller,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,14,Heart Attack,Demi Lovato,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,15,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,16,Boys 'Round Here,Blake Shelton Featuring Pistol Annies & Friends,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,17,Feel This Moment,Pitbull Featuring Christina Aguilera,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,18,Started From The Bottom,Drake,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,19,#thatPOWER,will.i.am Featuring Justin Bieber,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,20,#Beautiful,Mariah Carey Featuring Miguel,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,21,Wagon Wheel,Darius Rucker,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,22,Young And Beautiful,Lana Del Rey,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,23,Power Trip,J. Cole Featuring Miguel,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,24,Highway Don't Care,Tim McGraw With Taylor Swift,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,25,Suit & Tie,Justin Timberlake Featuring JAY Z,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,26,22,Taylor Swift,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,27,Love Me,Lil Wayne Featuring Drake & Future,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,28,Next To Me,Emeli Sande,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,29,Bad,Wale Featuring Tiara Thomas Or Rihanna,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,30,Clarity,Zedd Featuring Foxes,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,31,Here's To Never Growing Up,Avril Lavigne,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,32,"Bitch, Don't Kill My Vibe",Kendrick Lamar,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,33,Ho Hey,The Lumineers,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,34,Fine China,Chris Brown,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,35,Get Your Shine On,Florida Georgia Line,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,36,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,37,Locked Out Of Heaven,Bruno Mars,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,38,Bugatti,Ace Hood Featuring Future & Rick Ross,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,39,Daylight,Maroon 5,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,40,The Other Side,Jason Derulo,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,41,I Knew You Were Trouble.,Taylor Swift,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,42,Mama's Broken Heart,Miranda Lambert,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,43,Give It All We Got Tonight,George Strait,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,44,Alive,Krewella,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,45,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,46,Rich As F**k,Lil Wayne Featuring 2 Chainz,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,47,Sail,AWOLNATION,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,48,Crash My Party,Luke Bryan,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,49,Gentleman,PSY,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,50,Harlem Shake,Baauer,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,51,Body Party,Ciara,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,52,Lego House,Ed Sheeran,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,53,Downtown,Lady Antebellum,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,54,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,55,Carry On,fun.,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,56,I Want Crazy,Hunter Hayes,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,57,"Gone, Gone, Gone",Phillip Phillips,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,58,I Need Your Love,Calvin Harris Featuring Ellie Goulding,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,59,DONE.,The Band Perry,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,60,Troublemaker,Olly Murs Featuring Flo Rida,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,61,Pour It Up,Rihanna,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,62,Live It Up,Jennifer Lopez Featuring Pitbull,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,63,Pirate Flag,Kenny Chesney,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,64,Anywhere With You,Jake Owen,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,65,Beat This Summer,Brad Paisley,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,66,Like Jesus Does,Eric Church,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,67,We Still In This B****,B.o.B Featuring T.I. & Juicy J,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,68,Demons,Imagine Dragons,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,69,Sure Be Cool If You Did,Blake Shelton,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,70,Hey Pretty Girl,Kip Moore,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,71,Treasure,Bruno Mars,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,72,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,73,Love And War,Tamar Braxton,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,74,Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,75,Runnin' Outta Moonlight,Randy Houser,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,76,1994,Jason Aldean,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,77,A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip & GoonRock",,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,78,High School,Nicki Minaj Featuring Lil Wayne,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,79,Loveeeeeee Song,Rihanna Featuring Future,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,80,Wild For The Night,A$AP Rocky Featuring Skrillex,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,81,See You Again,Carrie Underwood,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,82,How Many Drinks?,Miguel,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,83,Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,84,Levitate,Hadouken!,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,85,More Than Miles,Brantley Gilbert,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,86,If I Didn't Have You,Thompson Square,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,87,Wings,Little Mix,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,88,Kisses Down Low,Kelly Rowland,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,89,Molly,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,90,Safe And Sound,Capital Cities,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,91,Jump Right In,Zac Brown Band,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,92,Karate Chop (Remix),Future Featuring Lil Wayne,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,93,I Am Beautiful,Candice Glover,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,94,Little Bit Of Everything,Keith Urban,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,95,All Over The Road,Easton Corbin,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,96,Ready,Fabolous Featuring Chris Brown,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,97,Can't Shake You,Gloriana,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,98,Really Don't Care,Demi Lovato Featuring Cher Lloyd,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,99,People Like Us,Kelly Clarkson,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2013-06-01,100,I Drive Your Truck,Lee Brice,,2025-11-22T16:37:35.081974+00:00
billboard,billboard.com,hot-100,,2014-06-07,1,Fancy,Iggy Azalea Featuring Charli xcx,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,2,Problem,Ariana Grande Featuring Iggy Azalea,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,3,All Of Me,John Legend,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,4,Happy,Pharrell Williams,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,5,Turn Down For What,DJ Snake & Lil Jon,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,6,Dark Horse,Katy Perry Featuring Juicy J,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,7,Talk Dirty,Jason Derulo Featuring 2 Chainz,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,8,Am I Wrong,Nico & Vinz,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,9,Not A Bad Thing,Justin Timberlake,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,10,Wiggle,Jason Derulo Featuring Snoop Dogg,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,11,Ain't It Fun,Paramore,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,12,Summer,Calvin Harris,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,13,Sing,Ed Sheeran,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,14,Billie Jean,Michael Jackson,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,15,Rude,MAGIC!,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,16,Love Never Felt So Good,Michael Jackson & Justin Timberlake,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,17,Birthday,Katy Perry,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,18,Play It Again,Luke Bryan,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,19,Pompeii,Bastille,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,20,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,21,Me And My Broken Heart,Rixton,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,22,Let It Go,Idina Menzel,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,23,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,24,Best Day Of My Life,American Authors,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,25,Classic,MKTO,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,26,Counting Stars,OneRepublic,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,27,She Looks So Perfect,5 Seconds of Summer,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,28,A Sky Full Of Stars,Coldplay,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,29,Latch,Disclosure Featuring Sam Smith,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,30,La La La,Naughty Boy Featuring Sam Smith,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,31,Stay With Me,Sam Smith,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,32,Team,Lorde,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,33,Na Na,Trey Songz,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,34,Love Runs Out,OneRepublic,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,35,Timber,Pitbull Featuring Ke$ha,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,36,Wild Wild Love,Pitbull Featuring G.R.L.,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,37,Beachin',Jake Owen,,2025-11-22T16:39:29.267559+00:00
